# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	676011	677195	+					alr		B2K_RS03060	1185		old_locus_tag=B2K_02900
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	676011	677195	+	WP_014649297.1	WP_014649297.1		alanine racemase	alr		B2K_RS03060	1185	394	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	677414	677719	+							B2K_RS03065	306		old_locus_tag=B2K_02905
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	677414	677719	+	WP_013914410.1	WP_013914410.1		CopG family ribbon-helix-helix protein			B2K_RS03065	306	101	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	677725	678075	+							B2K_RS03070	351		old_locus_tag=B2K_02910
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	677725	678075	+	WP_014649298.1	WP_014649298.1		type II toxin-antitoxin system PemK/MazF family toxin			B2K_RS03070	351	116	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	678207	680387	+							B2K_RS03075	2181		old_locus_tag=B2K_02915
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	678207	680387	+	WP_206600549.1	WP_206600549.1		RNA-binding transcriptional accessory protein			B2K_RS03075	2181	726	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	680552	680704	-					cmpA		B2K_RS37545	153		old_locus_tag=B2K_02920
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	680552	680704	-	WP_128758888.1	WP_128758888.1		cortex morphogenetic protein CmpA	cmpA		B2K_RS37545	153	50	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	680803	681171	-							B2K_RS03080	369		old_locus_tag=B2K_02925
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	680803	681171	-	WP_013914414.1	WP_013914414.1		hypothetical protein			B2K_RS03080	369	122	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	681327	681803	+							B2K_RS03085	477		old_locus_tag=B2K_02930
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	681327	681803	+	WP_014649301.1	WP_014649301.1		SprT family protein			B2K_RS03085	477	158	
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	681822	681897	+							B2K_RS03090	76		old_locus_tag=B2K_t37874
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	681822	681897	+				tRNA-Asn			B2K_RS03090	76		anticodon=GTT
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	681906	681993	+							B2K_RS03095	88		old_locus_tag=B2K_t37876
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	681906	681993	+				tRNA-Ser			B2K_RS03095	88		anticodon=GCT
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	682292	682363	+							B2K_RS03100	72		old_locus_tag=B2K_t37878
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	682292	682363	+				tRNA-Glu			B2K_RS03100	72		anticodon=TTC
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	682373	682455	+							B2K_RS03105	83		old_locus_tag=B2K_t37880
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	682373	682455	+				tRNA-Leu			B2K_RS03105	83		anticodon=GAG
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	682636	683055	+							B2K_RS03110	420		old_locus_tag=B2K_02935
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	682636	683055	+	WP_014649302.1	WP_014649302.1		pyridoxamine 5'-phosphate oxidase family protein			B2K_RS03110	420	139	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	683240	684136	+							B2K_RS03115	897		old_locus_tag=B2K_02940
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	683240	684136	+	WP_014649303.1	WP_014649303.1		manganese catalase family protein			B2K_RS03115	897	298	
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	684297	684379	+							B2K_RS03120	83		old_locus_tag=B2K_t37882
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	684297	684379	+				tRNA-Leu			B2K_RS03120	83		anticodon=GAG
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	684456	684698	+							B2K_RS38165	243		old_locus_tag=B2K_02945
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	684456	684698	+	WP_241484466.1	WP_241484466.1		hypothetical protein			B2K_RS38165	243	80	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	684975	685718	+							B2K_RS03130	744		old_locus_tag=B2K_02950
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	684975	685718	+	WP_014649305.1	WP_014649305.1		glycerophosphodiester phosphodiesterase			B2K_RS03130	744	247	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	685805	687178	+							B2K_RS03135	1374		old_locus_tag=B2K_02955
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	685805	687178	+	WP_014649306.1	WP_014649306.1		S-layer homology domain-containing protein			B2K_RS03135	1374	457	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	687354	687803	-							B2K_RS03140	450		old_locus_tag=B2K_02960
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	687354	687803	-	WP_014649307.1	WP_014649307.1		DUF2621 domain-containing protein			B2K_RS03140	450	149	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	687957	689084	+							B2K_RS03145	1128		old_locus_tag=B2K_02965
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	687957	689084	+	WP_014649308.1	WP_014649308.1		deoxyribonuclease IV			B2K_RS03145	1128	375	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	689173	690066	+					purU		B2K_RS03150	894		old_locus_tag=B2K_02970
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	689173	690066	+	WP_014368390.1	WP_014368390.1		formyltetrahydrofolate deformylase	purU		B2K_RS03150	894	297	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	690574	693069	+					nirB		B2K_RS03155	2496		old_locus_tag=B2K_02975
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	690574	693069	+	WP_014649309.1	WP_014649309.1		nitrite reductase large subunit NirB	nirB		B2K_RS03155	2496	831	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	693141	693473	+					nirD		B2K_RS03160	333		old_locus_tag=B2K_02980
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	693141	693473	+	WP_013914427.1	WP_013914427.1		nitrite reductase small subunit NirD	nirD		B2K_RS03160	333	110	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	693913	695916	+					tkt		B2K_RS03165	2004		old_locus_tag=B2K_02985
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	693913	695916	+	WP_016362273.1	WP_016362273.1		transketolase	tkt		B2K_RS03165	2004	667	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	695973	696290	+							B2K_RS03170	318		old_locus_tag=B2K_02990
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	695973	696290	+	WP_013914429.1	WP_013914429.1		pyrimidine/purine nucleoside phosphorylase			B2K_RS03170	318	105	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	696386	697663	-							B2K_RS03175	1278		old_locus_tag=B2K_02995
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	696386	697663	-	WP_014649311.1	WP_014649311.1		NAD(P)-binding domain-containing protein			B2K_RS03175	1278	425	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	697876	699231	+							B2K_RS03180	1356		old_locus_tag=B2K_03000
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	697876	699231	+	WP_013914431.1	WP_013914431.1		glucose-6-phosphate isomerase			B2K_RS03180	1356	451	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	699357	699995	+							B2K_RS03185	639		old_locus_tag=B2K_03005
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	699357	699995	+	WP_014649312.1	WP_014649312.1		YigZ family protein			B2K_RS03185	639	212	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	700058	700645	+							B2K_RS03190	588		old_locus_tag=B2K_03010
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	700058	700645	+	WP_013914433.1	WP_013914433.1		TetR/AcrR family transcriptional regulator			B2K_RS03190	588	195	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	700707	701108	-							B2K_RS03195	402		old_locus_tag=B2K_03015
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	700707	701108	-	WP_013914434.1	WP_013914434.1		secondary thiamine-phosphate synthase enzyme YjbQ			B2K_RS03195	402	133	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	701256	701477	+							B2K_RS03200	222		old_locus_tag=B2K_03020
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	701256	701477	+	WP_014649313.1	WP_014649313.1		DUF1128 domain-containing protein			B2K_RS03200	222	73	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	701625	701930	+							B2K_RS03205	306		old_locus_tag=B2K_03025
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	701625	701930	+	WP_014649314.1	WP_014649314.1		hypothetical protein			B2K_RS03205	306	101	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	702146	703174	-							B2K_RS03210	1029		old_locus_tag=B2K_03035
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	702146	703174	-	WP_014649315.1	WP_014649315.1		cytochrome d ubiquinol oxidase subunit II			B2K_RS03210	1029	342	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	703174	704523	-							B2K_RS03215	1350		old_locus_tag=B2K_03040
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	703174	704523	-	WP_014649316.1	WP_014649316.1		cytochrome ubiquinol oxidase subunit I			B2K_RS03215	1350	449	
gene	rRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	705317	706853	+							B2K_RS03220	1537		old_locus_tag=B2K_r38166
rRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	705317	706853	+				16S ribosomal RNA			B2K_RS03220	1537		
gene	rRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	707124	710036	+							B2K_RS03225	2913		old_locus_tag=B2K_38390
rRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	707124	710036	+				23S ribosomal RNA			B2K_RS03225	2913		
gene	rRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710133	710249	+					rrf		B2K_RS03230	117		old_locus_tag=B2K_38395
rRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710133	710249	+				5S ribosomal RNA	rrf		B2K_RS03230	117		
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710293	710366	+							B2K_RS03235	74		old_locus_tag=B2K_t37884
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710293	710366	+				tRNA-Ile			B2K_RS03235	74		anticodon=GAT
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710378	710452	+							B2K_RS03240	75		old_locus_tag=B2K_t37886
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710378	710452	+				tRNA-Glu			B2K_RS03240	75		anticodon=TTC
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710458	710533	+							B2K_RS03245	76		old_locus_tag=B2K_t37888
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710458	710533	+				tRNA-Val			B2K_RS03245	76		anticodon=GAC
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710539	710615	+							B2K_RS03250	77		old_locus_tag=B2K_t37890
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710539	710615	+				tRNA-Met			B2K_RS03250	77		anticodon=CAT
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710620	710693	+							B2K_RS03255	74		old_locus_tag=B2K_t37892
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710620	710693	+				tRNA-Trp			B2K_RS03255	74		anticodon=CCA
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710703	710777	+							B2K_RS03260	75		old_locus_tag=B2K_t37894
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710703	710777	+				tRNA-Gln			B2K_RS03260	75		anticodon=TTG
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710786	710858	+							B2K_RS03265	73		old_locus_tag=B2K_t37896
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710786	710858	+				tRNA-Lys			B2K_RS03265	73		anticodon=TTT
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710877	710960	+							B2K_RS03270	84		old_locus_tag=B2K_t37898
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710877	710960	+				tRNA-Leu			B2K_RS03270	84		anticodon=CAG
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710968	711042	+							B2K_RS03275	75		old_locus_tag=B2K_t37900
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	710968	711042	+				tRNA-Gly			B2K_RS03275	75		anticodon=GCC
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	711054	711127	+							B2K_RS03280	74		old_locus_tag=B2K_t37902
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	711054	711127	+				tRNA-Arg			B2K_RS03280	74		anticodon=ACG
gene	tRNA	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	711140	711216	+							B2K_RS03285	77		old_locus_tag=B2K_t37904
tRNA		GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	711140	711216	+				tRNA-Pro			B2K_RS03285	77		anticodon=TGG
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	711794	711988	+							B2K_RS03290	195		old_locus_tag=B2K_03055
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	711794	711988	+	WP_013914441.1	WP_013914441.1		helix-turn-helix domain-containing protein			B2K_RS03290	195	64	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	712118	713821	+							B2K_RS03295	1704		old_locus_tag=B2K_03060
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	712118	713821	+	WP_236628773.1	WP_236628773.1		ribonuclease J			B2K_RS03295	1704	567	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	714180	715643	-							B2K_RS03300	1464		old_locus_tag=B2K_03065
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	714180	715643	-	WP_014368399.1	WP_014368399.1		RICIN domain-containing protein			B2K_RS03300	1464	487	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	715964	716155	-							B2K_RS03305	192		old_locus_tag=B2K_03070
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	715964	716155	-	WP_013914445.1	WP_013914445.1		hypothetical protein			B2K_RS03305	192	63	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	716331	717146	+							B2K_RS03310	816		old_locus_tag=B2K_03075
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	716331	717146	+	WP_013914446.1	WP_013914446.1		LytTR family transcriptional regulator DNA-binding domain-containing protein			B2K_RS03310	816	271	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	717162	718031	+							B2K_RS03315	870		old_locus_tag=B2K_03080
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	717162	718031	+	WP_014368400.1	WP_014368400.1		response regulator			B2K_RS03315	870	289	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	718028	719791	+							B2K_RS03320	1764		old_locus_tag=B2K_03085
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	718028	719791	+	WP_014368401.1	WP_014368401.1		ATP-binding protein			B2K_RS03320	1764	587	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	719944	721062	+							B2K_RS03325	1119		old_locus_tag=B2K_03090
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	719944	721062	+	WP_014649318.1	WP_014649318.1		DUF4303 domain-containing protein			B2K_RS03325	1119	372	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	721202	721537	-							B2K_RS03330	336		old_locus_tag=B2K_03095
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	721202	721537	-	WP_013914450.1	WP_013914450.1		hypothetical protein			B2K_RS03330	336	111	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	721793	723298	+							B2K_RS03335	1506		old_locus_tag=B2K_03100
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	721793	723298	+	WP_013914451.1	WP_013914451.1		alpha-glucosidase/alpha-galactosidase			B2K_RS03335	1506	501	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	723527	724105	-							B2K_RS03340	579		old_locus_tag=B2K_03105
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	723527	724105	-	WP_014649319.1	WP_014649319.1		GNAT family N-acetyltransferase			B2K_RS03340	579	192	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	724205	725167	-					msrA		B2K_RS03345	963		old_locus_tag=B2K_03110
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	724205	725167	-	WP_014368405.1	WP_014368405.1		peptide-methionine (S)-S-oxide reductase MsrA	msrA		B2K_RS03345	963	320	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	725342	725674	-							B2K_RS03350	333		old_locus_tag=B2K_03115
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	725342	725674	-	WP_013914454.1	WP_013914454.1		DUF1904 family protein			B2K_RS03350	333	110	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	725804	726277	-							B2K_RS03355	474		old_locus_tag=B2K_03120
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	725804	726277	-	WP_014649320.1	WP_014649320.1		GNAT family N-acetyltransferase			B2K_RS03355	474	157	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	726547	729072	+							B2K_RS03360	2526		old_locus_tag=B2K_03125
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	726547	729072	+	WP_041618578.1	WP_041618578.1		GGDEF domain-containing phosphodiesterase			B2K_RS03360	2526	841	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	729299	729925	+							B2K_RS03365	627		old_locus_tag=B2K_03130
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	729299	729925	+	WP_013914457.1	WP_013914457.1		NUDIX hydrolase			B2K_RS03365	627	208	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	730047	730559	-							B2K_RS03370	513		old_locus_tag=B2K_03135
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	730047	730559	-	WP_014649322.1	WP_014649322.1		hypothetical protein			B2K_RS03370	513	170	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	730725	732296	-							B2K_RS03375	1572		old_locus_tag=B2K_03140
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	730725	732296	-	WP_014649323.1	WP_014649323.1		FAD-dependent oxidoreductase			B2K_RS03375	1572	523	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	732295	732621	+							B2K_RS37555	327		
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	732295	732621	+	WP_128758890.1	WP_128758890.1		hypothetical protein			B2K_RS37555	327	108	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	732776	733246	-							B2K_RS03380	471		old_locus_tag=B2K_03145
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	732776	733246	-	WP_013914460.1	WP_013914460.1		MarR family transcriptional regulator			B2K_RS03380	471	156	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	733433	734812	+							B2K_RS03385	1380		old_locus_tag=B2K_03150
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	733433	734812	+	WP_014649324.1	WP_014649324.1		MFS transporter			B2K_RS03385	1380	459	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	734915	735289	-							B2K_RS03390	375		old_locus_tag=B2K_03155
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	734915	735289	-	WP_014649325.1	WP_014649325.1		YkvA family protein			B2K_RS03390	375	124	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	735451	736038	+							B2K_RS03395	588		old_locus_tag=B2K_03160
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	735451	736038	+	WP_014649326.1	WP_014649326.1		glutamine amidotransferase			B2K_RS03395	588	195	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	736238	738814	-							B2K_RS03400	2577		old_locus_tag=B2K_03165
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	736238	738814	-	WP_014649327.1	WP_014649327.1		rhamnogalacturonan lyase			B2K_RS03400	2577	858	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	739059	741668	-							B2K_RS03405	2610		old_locus_tag=B2K_03170
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	739059	741668	-	WP_014649328.1	WP_014649328.1		LTA synthase family protein			B2K_RS03405	2610	869	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	741837	742889	-							B2K_RS03410	1053		old_locus_tag=B2K_03175
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	741837	742889	-	WP_014649329.1	WP_014649329.1		RluA family pseudouridine synthase			B2K_RS03410	1053	350	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	743051	743479	+							B2K_RS03415	429		old_locus_tag=B2K_03180
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	743051	743479	+	WP_013914467.1	WP_013914467.1		cell wall hydrolase			B2K_RS03415	429	142	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	743705	744655	+							B2K_RS03420	951		old_locus_tag=B2K_03185
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	743705	744655	+	WP_014649330.1	WP_014649330.1		ABC transporter ATP-binding protein			B2K_RS03420	951	316	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	744652	745869	+							B2K_RS03425	1218		old_locus_tag=B2K_03190
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	744652	745869	+	WP_014649331.1	WP_014649331.1		ABC transporter permease			B2K_RS03425	1218	405	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	746045	746275	+							B2K_RS03430	231		old_locus_tag=B2K_03195
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	746045	746275	+	WP_014649332.1	WP_014649332.1		hypothetical protein			B2K_RS03430	231	76	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	746850	748478	+							B2K_RS03435	1629		old_locus_tag=B2K_03200
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	746850	748478	+	WP_014649333.1	WP_014649333.1		alpha/beta hydrolase			B2K_RS03435	1629	542	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	748658	750424	+							B2K_RS03440	1767		old_locus_tag=B2K_03205
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	748658	750424	+	WP_014649334.1	WP_014649334.1		B12-binding domain-containing radical SAM protein			B2K_RS03440	1767	588	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	750660	751625	-							B2K_RS03445	966		old_locus_tag=B2K_03210
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	750660	751625	-	WP_013914473.1	WP_013914473.1		class I mannose-6-phosphate isomerase			B2K_RS03445	966	321	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	751934	752515	-							B2K_RS03450	582		old_locus_tag=B2K_03215
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	751934	752515	-	WP_014649335.1	WP_014649335.1		class I SAM-dependent methyltransferase			B2K_RS03450	582	193	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	752533	753129	-							B2K_RS03455	597		old_locus_tag=B2K_03220
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	752533	753129	-	WP_016362276.1	WP_016362276.1		hypothetical protein			B2K_RS03455	597	198	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	753210	754166	-							B2K_RS03460	957		old_locus_tag=B2K_03225
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	753210	754166	-	WP_014649337.1	WP_014649337.1		TIGR01212 family radical SAM protein			B2K_RS03460	957	318	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	754364	754897	+							B2K_RS03465	534		
CDS	with_protein	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	754364	754897	+	WP_041618160.1	WP_041618160.1		WGxxGxxG-CTERM domain-containing protein			B2K_RS03465	534	177	
gene	protein_coding	GCF_000258535.2	Primary Assembly	chromosome		NC_017672.3	754901	755104	+							B2K_RS03470	204		old_locus_tag=B2K_03235
