# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1640811	1642556	+	WP_038694483.1	WP_038694483.1		histidine kinase			PSTEL_RS07455	1746	581	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1642534	1644111	+							PSTEL_RS07460	1578		old_locus_tag=PSTEL_07835
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1642534	1644111	+	WP_038694484.1	WP_038694484.1		response regulator			PSTEL_RS07460	1578	525	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1644240	1646366	+							PSTEL_RS07465	2127		old_locus_tag=PSTEL_07840
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1644240	1646366	+	WP_038694485.1	WP_038694485.1		DUF1080 domain-containing protein			PSTEL_RS07465	2127	708	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1646542	1647348	+							PSTEL_RS07470	807		old_locus_tag=PSTEL_07845
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1646542	1647348	+	WP_038694486.1	WP_038694486.1		hypothetical protein			PSTEL_RS07470	807	268	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1647600	1648073	+							PSTEL_RS07475	474		old_locus_tag=PSTEL_07855
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1647600	1648073	+	WP_038694487.1	WP_038694487.1		MarR family transcriptional regulator			PSTEL_RS07475	474	157	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1648233	1649435	+							PSTEL_RS07480	1203		old_locus_tag=PSTEL_07860
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1648233	1649435	+	WP_038694488.1	WP_038694488.1		tetracycline resistance MFS efflux pump			PSTEL_RS07480	1203	400	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1649695	1651224	+							PSTEL_RS07485	1530		old_locus_tag=PSTEL_07865
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1649695	1651224	+	WP_038694489.1	WP_038694489.1		nitrogenase			PSTEL_RS07485	1530	509	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1651256	1652620	+							PSTEL_RS07490	1365		old_locus_tag=PSTEL_07870
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1651256	1652620	+	WP_038694491.1	WP_038694491.1		hydrogenase			PSTEL_RS07490	1365	454	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1653103	1653990	+							PSTEL_RS07495	888		old_locus_tag=PSTEL_07875
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1653103	1653990	+	WP_038694492.1	WP_038694492.1		hypothetical protein			PSTEL_RS07495	888	295	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1654084	1655256	+							PSTEL_RS07500	1173		old_locus_tag=PSTEL_07880
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1654084	1655256	+	WP_038694494.1	WP_038694494.1		PLP-dependent aminotransferase family protein			PSTEL_RS07500	1173	390	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1655415	1656506	-					rmuC		PSTEL_RS07505	1092		old_locus_tag=PSTEL_07885
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1655415	1656506	-	WP_245625100.1	WP_245625100.1		DNA recombination protein RmuC	rmuC		PSTEL_RS07505	1092	363	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1657095	1657745	+							PSTEL_RS07510	651		old_locus_tag=PSTEL_07890
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1657095	1657745	+	WP_038694496.1	WP_038694496.1		suppressor of fused domain protein			PSTEL_RS07510	651	216	
gene	pseudogene	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1658054	1658401	+							PSTEL_RS07515	348		partial;pseudo
CDS	without_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1658054	1658401	+				sigma-70 family RNA polymerase sigma factor			PSTEL_RS07515	348		partial;pseudo
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1658969	1659604	+							PSTEL_RS07520	636		old_locus_tag=PSTEL_07900
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1658969	1659604	+	WP_038694497.1	WP_038694497.1		DUF4433 domain-containing protein			PSTEL_RS07520	636	211	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1659617	1660648	+							PSTEL_RS07525	1032		old_locus_tag=PSTEL_07905
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1659617	1660648	+	WP_038694498.1	WP_038694498.1		macro domain-containing protein			PSTEL_RS07525	1032	343	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1660702	1661628	-							PSTEL_RS07530	927		old_locus_tag=PSTEL_07910
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1660702	1661628	-	WP_038694499.1	WP_038694499.1		site-specific integrase			PSTEL_RS07530	927	308	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1661641	1662735	-							PSTEL_RS07535	1095		old_locus_tag=PSTEL_07915
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1661641	1662735	-	WP_038694500.1	WP_038694500.1		tyrosine-type recombinase/integrase			PSTEL_RS07535	1095	364	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1662740	1664269	-							PSTEL_RS07540	1530		old_locus_tag=PSTEL_07920
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1662740	1664269	-	WP_038694501.1	WP_038694501.1		site-specific integrase			PSTEL_RS07540	1530	509	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1664462	1664728	-							PSTEL_RS27505	267		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1664462	1664728	-	WP_156995813.1	WP_156995813.1		hypothetical protein			PSTEL_RS27505	267	88	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1665329	1666282	+							PSTEL_RS07545	954		old_locus_tag=PSTEL_07925
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1665329	1666282	+	WP_038694502.1	WP_038694502.1		transcriptional regulator			PSTEL_RS07545	954	317	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1666321	1669284	+							PSTEL_RS07550	2964		old_locus_tag=PSTEL_07930
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1666321	1669284	+	WP_038694503.1	WP_038694503.1		PD-(D/E)XK nuclease family protein			PSTEL_RS07550	2964	987	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1669277	1672594	+							PSTEL_RS07555	3318		old_locus_tag=PSTEL_07935
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1669277	1672594	+	WP_038694504.1	WP_038694504.1		UvrD-helicase domain-containing protein			PSTEL_RS07555	3318	1105	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1672628	1674082	+							PSTEL_RS07560	1455		old_locus_tag=PSTEL_07940
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1672628	1674082	+	WP_038694505.1	WP_038694505.1		type I restriction-modification system subunit M			PSTEL_RS07560	1455	484	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1674079	1674426	+							PSTEL_RS07565	348		old_locus_tag=PSTEL_07945
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1674079	1674426	+	WP_038694506.1	WP_038694506.1		restriction endonuclease subunit S			PSTEL_RS07565	348	115	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1674456	1675216	+							PSTEL_RS26800	761		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1674456	1675216	+	WP_156996009.1	WP_156996009.1		IS5 family transposase			PSTEL_RS26800	762	253	ribosomal_slippage
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1675376	1676107	+							PSTEL_RS07580	732		old_locus_tag=PSTEL_07960
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1675376	1676107	+	WP_218917576.1	WP_218917576.1		restriction endonuclease subunit S			PSTEL_RS07580	732	243	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1676135	1679473	+							PSTEL_RS07585	3339		old_locus_tag=PSTEL_07965
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1676135	1679473	+	WP_156996013.1	WP_156996013.1		DEAD/DEAH box helicase family protein			PSTEL_RS07585	3339	1112	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1679586	1681802	+							PSTEL_RS07590	2217		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1679586	1681802	+	WP_052098261.1	WP_052098261.1		AAA family ATPase			PSTEL_RS07590	2217	738	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1682032	1684716	+							PSTEL_RS07595	2685		old_locus_tag=PSTEL_07975
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1682032	1684716	+	WP_038694509.1	WP_038694509.1		DEAD/DEAH box helicase			PSTEL_RS07595	2685	894	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1684944	1687469	+							PSTEL_RS07600	2526		old_locus_tag=PSTEL_07980
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1684944	1687469	+	WP_169744547.1	WP_169744547.1		DEAD/DEAH box helicase			PSTEL_RS07600	2526	841	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1687524	1688189	+							PSTEL_RS07605	666		old_locus_tag=PSTEL_07985
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1687524	1688189	+	WP_038694511.1	WP_038694511.1		hypothetical protein			PSTEL_RS07605	666	221	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1688204	1689997	+							PSTEL_RS07610	1794		old_locus_tag=PSTEL_07990
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1688204	1689997	+	WP_038694512.1	WP_038694512.1		AAA family ATPase			PSTEL_RS07610	1794	597	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1689994	1691361	+							PSTEL_RS07615	1368		old_locus_tag=PSTEL_07995
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1689994	1691361	+	WP_038694513.1	WP_038694513.1		hypothetical protein			PSTEL_RS07615	1368	455	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1691358	1692266	+							PSTEL_RS26805	909		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1691358	1692266	+	WP_084064823.1	WP_084064823.1		HD domain-containing protein			PSTEL_RS26805	909	302	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1692327	1693322	+							PSTEL_RS07625	996		old_locus_tag=PSTEL_08005
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1692327	1693322	+	WP_038694514.1	WP_038694514.1		hypothetical protein			PSTEL_RS07625	996	331	
gene	pseudogene	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1693804	1694954	-							PSTEL_RS07635	1151		pseudo;old_locus_tag=PSTEL_08015
CDS	without_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1693804	1694954	-				IS3 family transposase			PSTEL_RS07635	1151		pseudo
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1695486	1696319	+							PSTEL_RS26095	834		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1695486	1696319	+	WP_052098263.1	WP_052098263.1		DUF559 domain-containing protein			PSTEL_RS26095	834	277	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1696486	1696932	+							PSTEL_RS07650	447		old_locus_tag=PSTEL_08030
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1696486	1696932	+	WP_038694515.1	WP_038694515.1		hypothetical protein			PSTEL_RS07650	447	148	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1697001	1698701	+							PSTEL_RS07655	1701		old_locus_tag=PSTEL_08035
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1697001	1698701	+	WP_038694516.1	WP_038694516.1		cation diffusion facilitator transporter			PSTEL_RS07655	1701	566	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1698704	1699804	+							PSTEL_RS07660	1101		old_locus_tag=PSTEL_08040
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1698704	1699804	+	WP_038694517.1	WP_038694517.1		hypothetical protein			PSTEL_RS07660	1101	366	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1699801	1700904	+							PSTEL_RS07665	1104		old_locus_tag=PSTEL_08045
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1699801	1700904	+	WP_245625101.1	WP_245625101.1		AAA family ATPase			PSTEL_RS07665	1104	367	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1701378	1702883	+							PSTEL_RS07670	1506		old_locus_tag=PSTEL_08050
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1701378	1702883	+	WP_038694519.1	WP_038694519.1		recombinase family protein			PSTEL_RS07670	1506	501	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1702935	1705361	+							PSTEL_RS07675	2427		old_locus_tag=PSTEL_08055
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1702935	1705361	+	WP_038694520.1	WP_038694520.1		DEAD/DEAH box helicase			PSTEL_RS07675	2427	808	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1705688	1706272	+							PSTEL_RS07680	585		old_locus_tag=PSTEL_08065
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1705688	1706272	+	WP_038694521.1	WP_038694521.1		zeta toxin family protein			PSTEL_RS07680	585	194	
gene	pseudogene	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1706335	1706700	+							PSTEL_RS07685	366		partial;pseudo
CDS	without_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1706335	1706700	+				sigma-70 family RNA polymerase sigma factor			PSTEL_RS07685	366		partial;pseudo
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1706851	1707510	+							PSTEL_RS07690	660		old_locus_tag=PSTEL_08075
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1706851	1707510	+	WP_038694522.1	WP_038694522.1		membrane protein			PSTEL_RS07690	660	219	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1707631	1708722	+							PSTEL_RS07695	1092		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1707631	1708722	+	WP_052098264.1	WP_052098264.1		serine hydrolase			PSTEL_RS07695	1092	363	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1709201	1710601	+					ltrA		PSTEL_RS07700	1401		old_locus_tag=PSTEL_08085
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1709201	1710601	+	WP_038694523.1	WP_038694523.1		group II intron reverse transcriptase/maturase	ltrA		PSTEL_RS07700	1401	466	
gene	pseudogene	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1710694	1711109	-							PSTEL_RS07705	416		pseudo;old_locus_tag=PSTEL_08090
CDS	without_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1710694	1711109	-				MerR family transcriptional regulator			PSTEL_RS07705	416		pseudo
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1711229	1712278	+							PSTEL_RS07710	1050		old_locus_tag=PSTEL_08100
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1711229	1712278	+	WP_038694525.1	WP_038694525.1		NAD(P)-dependent alcohol dehydrogenase			PSTEL_RS07710	1050	349	
gene	pseudogene	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1712512	1712920	+							PSTEL_RS07715	409		pseudo;old_locus_tag=PSTEL_08105
CDS	without_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1712512	1712920	+				hypothetical protein			PSTEL_RS07715	409		pseudo
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1713021	1713335	+							PSTEL_RS28360	315		old_locus_tag=PSTEL_08110
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1713021	1713335	+	WP_245625102.1	WP_245625102.1		hypothetical protein			PSTEL_RS28360	315	104	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1713461	1713898	+							PSTEL_RS28365	438		old_locus_tag=PSTEL_08115
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1713461	1713898	+	WP_038694528.1	WP_038694528.1		GMC oxidoreductase			PSTEL_RS28365	438	145	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1713985	1714134	-							PSTEL_RS27515	150		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1713985	1714134	-	WP_156995816.1	WP_156995816.1		hypothetical protein			PSTEL_RS27515	150	49	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1714836	1715921	+							PSTEL_RS07730	1086		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1714836	1715921	+	WP_052098265.1	WP_052098265.1		HD domain-containing protein			PSTEL_RS07730	1086	361	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1715931	1716218	+							PSTEL_RS07735	288		old_locus_tag=PSTEL_08125
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1715931	1716218	+	WP_156995817.1	WP_156995817.1		hypothetical protein			PSTEL_RS07735	288	95	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1716307	1717134	-							PSTEL_RS07740	828		old_locus_tag=PSTEL_08130
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1716307	1717134	-	WP_038694530.1	WP_038694530.1		AraC family transcriptional regulator			PSTEL_RS07740	828	275	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1717306	1719489	+							PSTEL_RS07745	2184		old_locus_tag=PSTEL_08135
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1717306	1719489	+	WP_038694531.1	WP_038694531.1		alpha-galactosidase			PSTEL_RS07745	2184	727	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1719856	1720371	+							PSTEL_RS28370	516		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1719856	1720371	+	WP_052098266.1	WP_052098266.1		hypothetical protein			PSTEL_RS28370	516	171	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1720656	1720811	+							PSTEL_RS27520	156		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1720656	1720811	+	WP_156995818.1	WP_156995818.1		hypothetical protein			PSTEL_RS27520	156	51	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1720922	1722373	-							PSTEL_RS07755	1452		old_locus_tag=PSTEL_08150
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1720922	1722373	-	WP_038692958.1	WP_038692958.1		IS1182 family transposase			PSTEL_RS07755	1452	483	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1722537	1722941	+							PSTEL_RS07760	405		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1722537	1722941	+	WP_179944918.1	WP_179944918.1		TetR/AcrR family transcriptional regulator			PSTEL_RS07760	405	134	
gene	pseudogene	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1723230	1723397	-							PSTEL_RS26820	168		partial;pseudo
CDS	without_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1723230	1723397	-				LysE family translocator			PSTEL_RS26820	168		partial;pseudo
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1723593	1724582	+							PSTEL_RS07770	990		old_locus_tag=PSTEL_08165
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1723593	1724582	+	WP_038694532.1	WP_038694532.1		hypothetical protein			PSTEL_RS07770	990	329	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1724608	1725525	+							PSTEL_RS07775	918		old_locus_tag=PSTEL_08170
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1724608	1725525	+	WP_038694533.1	WP_038694533.1		hypothetical protein			PSTEL_RS07775	918	305	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1725596	1726534	+							PSTEL_RS07780	939		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1725596	1726534	+	WP_052098268.1	WP_052098268.1		NAD-dependent epimerase/dehydratase family protein			PSTEL_RS07780	939	312	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1726531	1727520	+							PSTEL_RS07785	990		old_locus_tag=PSTEL_08180
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1726531	1727520	+	WP_038694534.1	WP_038694534.1		hypothetical protein			PSTEL_RS07785	990	329	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1727547	1728467	+							PSTEL_RS07790	921		old_locus_tag=PSTEL_08185
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1727547	1728467	+	WP_038694535.1	WP_038694535.1		hypothetical protein			PSTEL_RS07790	921	306	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1728534	1728986	+							PSTEL_RS07795	453		old_locus_tag=PSTEL_08190
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1728534	1728986	+	WP_038694536.1	WP_038694536.1		hypothetical protein			PSTEL_RS07795	453	150	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1729161	1729430	+							PSTEL_RS07800	270		old_locus_tag=PSTEL_08200
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1729161	1729430	+	WP_038694537.1	WP_038694537.1		hypothetical protein			PSTEL_RS07800	270	89	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1729427	1729597	+							PSTEL_RS26825	171		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1729427	1729597	+	WP_084064828.1	WP_084064828.1		zinc ribbon domain-containing protein			PSTEL_RS26825	171	56	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1729962	1730630	+							PSTEL_RS07805	669		old_locus_tag=PSTEL_08205
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1729962	1730630	+	WP_245625103.1	WP_245625103.1		N-acyl homoserine lactonase family protein			PSTEL_RS07805	669	222	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1731051	1731167	+							PSTEL_RS28375	117		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1731051	1731167	+	WP_245625104.1	WP_245625104.1		hypothetical protein			PSTEL_RS28375	117	38	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1731167	1732444	+							PSTEL_RS07815	1278		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1731167	1732444	+	WP_052098269.1	WP_052098269.1		DUF6179 domain-containing protein			PSTEL_RS07815	1278	425	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1732511	1732999	+							PSTEL_RS07820	489		old_locus_tag=PSTEL_08225
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1732511	1732999	+	WP_038694539.1	WP_038694539.1		pyridoxamine 5'-phosphate oxidase family protein			PSTEL_RS07820	489	162	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1733334	1733891	+							PSTEL_RS07825	558		old_locus_tag=PSTEL_08230
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1733334	1733891	+	WP_038694540.1	WP_038694540.1		hypothetical protein			PSTEL_RS07825	558	185	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1733997	1734167	+							PSTEL_RS26835	171		
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1733997	1734167	+	WP_084064831.1	WP_084064831.1		AraC family transcriptional regulator			PSTEL_RS26835	171	56	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1734182	1734541	-							PSTEL_RS07830	360		old_locus_tag=PSTEL_08240
CDS	with_protein	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1734182	1734541	-	WP_038694541.1	WP_038694541.1		hypothetical protein			PSTEL_RS07830	360	119	
gene	protein_coding	GCF_000758685.1	Primary Assembly	chromosome		NZ_CP009286.1	1735092	1735991	+							PSTEL_RS07835	900		old_locus_tag=PSTEL_08245
