# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	437972	438739	-							GCU45_RS01870	768		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	437972	438739	-	WP_145159372.1	WP_145159372.1		ABC transporter permease			GCU45_RS01870	768	255	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	438740	439498	-							GCU45_RS01875	759		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	438740	439498	-	WP_152397846.1	WP_152397846.1		ATP-binding cassette domain-containing protein			GCU45_RS01875	759	252	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	439514	439864	-							GCU45_RS01880	351		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	439514	439864	-	WP_152397847.1	WP_152397847.1		DUF1048 domain-containing protein			GCU45_RS01880	351	116	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	439877	440224	-							GCU45_RS01885	348		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	439877	440224	-	WP_152397848.1	WP_152397848.1		DUF1048 domain-containing protein			GCU45_RS01885	348	115	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	440221	440547	-							GCU45_RS01890	327		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	440221	440547	-	WP_208837096.1	WP_208837096.1		PadR family transcriptional regulator			GCU45_RS01890	327	108	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	440928	442025	-							GCU45_RS01895	1098		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	440928	442025	-	WP_152397850.1	WP_152397850.1		endospore germination permease			GCU45_RS01895	1098	365	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	442039	442263	-							GCU45_RS01900	225		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	442039	442263	-	WP_152397851.1	WP_152397851.1		hypothetical protein			GCU45_RS01900	225	74	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	442260	443471	-							GCU45_RS01905	1212		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	442260	443471	-	WP_152397852.1	WP_152397852.1		Ger(x)C family spore germination protein			GCU45_RS01905	1212	403	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	443478	445025	-							GCU45_RS01910	1548		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	443478	445025	-	WP_244364391.1	WP_244364391.1		spore germination protein			GCU45_RS01910	1548	515	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	445210	445812	+							GCU45_RS01915	603		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	445210	445812	+	WP_152397853.1	WP_152397853.1		TetR/AcrR family transcriptional regulator			GCU45_RS01915	603	200	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	445818	446570	+					map		GCU45_RS01920	753		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	445818	446570	+	WP_152397854.1	WP_152397854.1		type I methionyl aminopeptidase	map		GCU45_RS01920	753	250	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	446691	447554	-							GCU45_RS01925	864		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	446691	447554	-	WP_152397855.1	WP_152397855.1		SDR family NAD(P)-dependent oxidoreductase			GCU45_RS01925	864	287	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	447692	448141	+							GCU45_RS01930	450		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	447692	448141	+	WP_152397856.1	WP_152397856.1		MarR family winged helix-turn-helix transcriptional regulator			GCU45_RS01930	450	149	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	448220	449443	-							GCU45_RS01935	1224		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	448220	449443	-	WP_152397857.1	WP_152397857.1		RNA polymerase sigma factor			GCU45_RS01935	1224	407	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	449681	451420	-							GCU45_RS01940	1740		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	449681	451420	-	WP_152397858.1	WP_152397858.1		Rieske 2Fe-2S domain-containing protein			GCU45_RS01940	1740	579	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	451724	452596	-							GCU45_RS01945	873		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	451724	452596	-	WP_167527063.1	WP_167527063.1		helix-turn-helix transcriptional regulator			GCU45_RS01945	873	290	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	452783	453814	+							GCU45_RS01950	1032		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	452783	453814	+	WP_152397860.1	WP_152397860.1		NADH:flavin oxidoreductase/NADH oxidase			GCU45_RS01950	1032	343	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	454011	454448	-							GCU45_RS01955	438		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	454011	454448	-	WP_152397861.1	WP_152397861.1		DUF5946 family protein			GCU45_RS01955	438	145	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	454843	456315	+							GCU45_RS01960	1473		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	454843	456315	+	WP_152397862.1	WP_152397862.1		DHA2 family efflux MFS transporter permease subunit			GCU45_RS01960	1473	490	
gene	pseudogene	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	456431	456884	-							GCU45_RS01965	454		pseudo
CDS	without_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	456431	456884	-				hypothetical protein			GCU45_RS01965	454		pseudo
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	457055	457918	-					sigJ		GCU45_RS01970	864		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	457055	457918	-	WP_152397863.1	WP_152397863.1		RNA polymerase sigma factor SigJ	sigJ		GCU45_RS01970	864	287	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	457940	459130	-							GCU45_RS01975	1191		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	457940	459130	-	WP_152402713.1	WP_152402713.1		FAD-dependent oxidoreductase			GCU45_RS01975	1191	396	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	459505	459942	+							GCU45_RS01980	438		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	459505	459942	+	WP_152397864.1	WP_152397864.1		hypothetical protein			GCU45_RS01980	438	145	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	460159	461754	-							GCU45_RS01985	1596		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	460159	461754	-	WP_152397865.1	WP_152397865.1		SagB family peptide dehydrogenase			GCU45_RS01985	1596	531	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	461797	463746	-							GCU45_RS01990	1950		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	461797	463746	-	WP_152397866.1	WP_152397866.1		TOMM precursor leader peptide-binding protein			GCU45_RS01990	1950	649	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	463743	465689	-							GCU45_RS01995	1947		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	463743	465689	-	WP_208837130.1	WP_208837130.1		putative thiazole-containing bacteriocin maturation protein			GCU45_RS01995	1947	648	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	465932	466123	-							GCU45_RS02000	192		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	465932	466123	-	WP_244364578.1	WP_244364578.1		hypothetical protein			GCU45_RS02000	192	63	
gene	pseudogene	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	466610	466702	-							GCU45_RS34130	93		partial;pseudo
CDS	without_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	466610	466702	-				thymidylate synthase			GCU45_RS34130	93		partial;pseudo
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	466869	467780	+							GCU45_RS02015	912		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	466869	467780	+	WP_152397868.1	WP_152397868.1		YafY family transcriptional regulator			GCU45_RS02015	912	303	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	467870	468481	-							GCU45_RS02020	612		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	467870	468481	-	WP_152397869.1	WP_152397869.1		TetR/AcrR family transcriptional regulator			GCU45_RS02020	612	203	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	468680	469537	+							GCU45_RS02025	858		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	468680	469537	+	WP_152397870.1	WP_152397870.1		SDR family oxidoreductase			GCU45_RS02025	858	285	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	469565	469978	-							GCU45_RS02030	414		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	469565	469978	-	WP_152397871.1	WP_152397871.1		MerR family transcriptional regulator			GCU45_RS02030	414	137	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	470073	470918	+							GCU45_RS02035	846		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	470073	470918	+	WP_152397872.1	WP_152397872.1		SDR family oxidoreductase			GCU45_RS02035	846	281	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	471160	472353	+							GCU45_RS02040	1194		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	471160	472353	+	WP_152397873.1	WP_152397873.1		MFS transporter			GCU45_RS02040	1194	397	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	472382	474370	-							GCU45_RS02045	1989		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	472382	474370	-	WP_152397874.1	WP_152397874.1		Na+/H+ antiporter			GCU45_RS02045	1989	662	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	474684	475220	-							GCU45_RS02050	537		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	474684	475220	-	WP_152397875.1	WP_152397875.1		DinB family protein			GCU45_RS02050	537	178	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	475757	476395	-							GCU45_RS02055	639		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	475757	476395	-	WP_076164746.1	WP_076164746.1		HD domain-containing protein			GCU45_RS02055	639	212	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	476565	477419	-							GCU45_RS02060	855		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	476565	477419	-	WP_167527064.1	WP_167527064.1		GNAT family N-acetyltransferase			GCU45_RS02060	855	284	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	477552	477818	-							GCU45_RS02065	267		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	477552	477818	-	WP_152397877.1	WP_152397877.1		CD3324 family protein			GCU45_RS02065	267	88	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	478165	479019	-							GCU45_RS02070	855		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	478165	479019	-	WP_152397878.1	WP_152397878.1		alpha/beta hydrolase			GCU45_RS02070	855	284	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	479146	480366	-							GCU45_RS02075	1221		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	479146	480366	-	WP_152397879.1	WP_152397879.1		MFS transporter			GCU45_RS02075	1221	406	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	480777	481214	-							GCU45_RS02080	438		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	480777	481214	-	WP_152397880.1	WP_152397880.1		Rrf2 family transcriptional regulator			GCU45_RS02080	438	145	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	481327	482553	-							GCU45_RS02085	1227		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	481327	482553	-	WP_152397881.1	WP_152397881.1		copper amine oxidase N-terminal domain-containing protein			GCU45_RS02085	1227	408	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	482900	484876	-							GCU45_RS02090	1977		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	482900	484876	-	WP_152397882.1	WP_152397882.1		YjhG/YagF family D-xylonate dehydratase			GCU45_RS02090	1977	658	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	484893	486359	-							GCU45_RS02095	1467		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	484893	486359	-	WP_152397883.1	WP_152397883.1		aldehyde dehydrogenase family protein			GCU45_RS02095	1467	488	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	486381	487256	-							GCU45_RS02100	876		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	486381	487256	-	WP_152397884.1	WP_152397884.1		fumarylacetoacetate hydrolase family protein			GCU45_RS02100	876	291	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	487439	488350	+							GCU45_RS02105	912		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	487439	488350	+	WP_244364392.1	WP_244364392.1		AraC family transcriptional regulator			GCU45_RS02105	912	303	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	488422	490707	-							GCU45_RS02110	2286		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	488422	490707	-	WP_152397885.1	WP_152397885.1		glycoside hydrolase family 95 protein			GCU45_RS02110	2286	761	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	490798	491544	-							GCU45_RS02115	747		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	490798	491544	-	WP_152397886.1	WP_152397886.1		response regulator			GCU45_RS02115	747	248	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	491522	493285	-							GCU45_RS02120	1764		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	491522	493285	-	WP_152397887.1	WP_152397887.1		sensor histidine kinase			GCU45_RS02120	1764	587	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	493388	494953	-							GCU45_RS02125	1566		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	493388	494953	-	WP_152397888.1	WP_152397888.1		ABC transporter substrate-binding protein			GCU45_RS02125	1566	521	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	495017	495904	-							GCU45_RS02130	888		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	495017	495904	-	WP_240913115.1	WP_240913115.1		carbohydrate ABC transporter permease			GCU45_RS02130	888	295	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	495920	496903	-							GCU45_RS02135	984		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	495920	496903	-	WP_145132834.1	WP_145132834.1		ABC transporter permease subunit			GCU45_RS02135	984	327	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	497098	498519	-							GCU45_RS02140	1422		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	497098	498519	-	WP_152402715.1	WP_152402715.1		family 43 glycosylhydrolase			GCU45_RS02140	1422	473	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	498549	500372	-							GCU45_RS02145	1824		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	498549	500372	-	WP_244364579.1	WP_244364579.1		glycoside hydrolase family 127 protein			GCU45_RS02145	1824	607	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	500911	501399	-							GCU45_RS02150	489		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	500911	501399	-	WP_152397890.1	WP_152397890.1		NUDIX domain-containing protein			GCU45_RS02150	489	162	
gene	pseudogene	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	501625	501732	-							GCU45_RS02155	108		partial;pseudo
CDS	without_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	501625	501732	-				SRPBCC family protein			GCU45_RS02155	108		partial;pseudo
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	501754	502776	-							GCU45_RS02160	1023		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	501754	502776	-	WP_152397891.1	WP_152397891.1		aldo/keto reductase			GCU45_RS02160	1023	340	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	503221	504456	-							GCU45_RS02165	1236		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	503221	504456	-	WP_152402717.1	WP_152402717.1		serine hydrolase			GCU45_RS02165	1236	411	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	504631	505494	-							GCU45_RS02170	864		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	504631	505494	-	WP_152397892.1	WP_152397892.1		pentapeptide repeat-containing protein			GCU45_RS02170	864	287	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	505509	505838	-							GCU45_RS02175	330		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	505509	505838	-	WP_076164694.1	WP_076164694.1		PadR family transcriptional regulator			GCU45_RS02175	330	109	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	506188	506991	-							GCU45_RS02180	804		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	506188	506991	-	WP_167527065.1	WP_167527065.1		helix-turn-helix transcriptional regulator			GCU45_RS02180	804	267	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	507143	508615	+							GCU45_RS02185	1473		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	507143	508615	+	WP_152397894.1	WP_152397894.1		MFS transporter			GCU45_RS02185	1473	490	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	508621	508998	+							GCU45_RS02190	378		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	508621	508998	+	WP_152397895.1	WP_152397895.1		VOC family protein			GCU45_RS02190	378	125	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	509165	509791	-							GCU45_RS02195	627		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	509165	509791	-	WP_152397896.1	WP_152397896.1		NAD(P)-binding domain-containing protein			GCU45_RS02195	627	208	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	509795	510094	-							GCU45_RS02200	300		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	509795	510094	-	WP_152397897.1	WP_152397897.1		antibiotic biosynthesis monooxygenase			GCU45_RS02200	300	99	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	510200	510553	-							GCU45_RS02205	354		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	510200	510553	-	WP_152397898.1	WP_152397898.1		helix-turn-helix transcriptional regulator			GCU45_RS02205	354	117	
gene	pseudogene	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	510943	511399	+							GCU45_RS02210	457		pseudo
CDS	without_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	510943	511399	+				carboxymuconolactone decarboxylase family protein			GCU45_RS02210	457		pseudo
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	511430	511762	-							GCU45_RS02215	333		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	511430	511762	-	WP_152397899.1	WP_152397899.1		helix-turn-helix transcriptional regulator			GCU45_RS02215	333	110	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	511889	512785	+							GCU45_RS02220	897		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	511889	512785	+	WP_152397900.1	WP_152397900.1		NmrA/HSCARG family protein			GCU45_RS02220	897	298	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	512817	513710	-							GCU45_RS02225	894		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	512817	513710	-	WP_167527066.1	WP_167527066.1		phosphotransferase			GCU45_RS02225	894	297	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	513835	515298	+							GCU45_RS02230	1464		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	513835	515298	+	WP_244364394.1	WP_244364394.1		alkaline phosphatase family protein			GCU45_RS02230	1464	487	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	515488	516363	+							GCU45_RS02235	876		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	515488	516363	+	WP_152397902.1	WP_152397902.1		aminoglycoside phosphotransferase family protein			GCU45_RS02235	876	291	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	516503	517408	-							GCU45_RS02240	906		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	516503	517408	-	WP_152397903.1	WP_152397903.1		LysR family transcriptional regulator			GCU45_RS02240	906	301	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	517547	518566	+							GCU45_RS02245	1020		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	517547	518566	+	WP_152402721.1	WP_152402721.1		alpha/beta fold hydrolase			GCU45_RS02245	1020	339	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	518661	519476	-							GCU45_RS02250	816		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	518661	519476	-	WP_152397904.1	WP_152397904.1		nucleotidyltransferase domain-containing protein			GCU45_RS02250	816	271	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	519811	521031	+							GCU45_RS02255	1221		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	519811	521031	+	WP_167372861.1	WP_167372861.1		MFS transporter			GCU45_RS02255	1221	406	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	521132	521536	-							GCU45_RS02260	405		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	521132	521536	-	WP_152402723.1	WP_152402723.1		hypothetical protein			GCU45_RS02260	405	134	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	522283	523074	+							GCU45_RS02265	792		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	522283	523074	+	WP_152397905.1	WP_152397905.1		hypothetical protein			GCU45_RS02265	792	263	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	523080	523541	+							GCU45_RS02270	462		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	523080	523541	+	WP_152397906.1	WP_152397906.1		hypothetical protein			GCU45_RS02270	462	153	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	523610	524782	-							GCU45_RS02275	1173		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	523610	524782	-	WP_152397907.1	WP_152397907.1		serine hydrolase			GCU45_RS02275	1173	390	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	525150	526535	-							GCU45_RS02280	1386		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	525150	526535	-	WP_152397908.1	WP_152397908.1		glycoside hydrolase family 4			GCU45_RS02280	1386	461	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	526709	527551	+							GCU45_RS02285	843		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	526709	527551	+	WP_152397909.1	WP_152397909.1		AraC family transcriptional regulator			GCU45_RS02285	843	280	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	527604	528041	-							GCU45_RS02290	438		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	527604	528041	-	WP_152397910.1	WP_152397910.1		VOC family protein			GCU45_RS02290	438	145	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	528189	528794	-							GCU45_RS02295	606		
CDS	with_protein	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	528189	528794	-	WP_152397911.1	WP_152397911.1		TetR family transcriptional regulator C-terminal domain-containing protein			GCU45_RS02295	606	201	
gene	protein_coding	GCF_009363095.1	Primary Assembly	chromosome		NZ_CP045295.1	529189	529629	-							GCU45_RS02305	441		
