# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	621563	622336	+	WP_162638435.1	WP_162638435.1		molybdate ABC transporter substrate-binding protein	modA		GZH47_RS02815	774	257	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	622366	623028	+					modB		GZH47_RS02820	663		old_locus_tag=GZH47_02820
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	622366	623028	+	WP_162645047.1	WP_162645047.1		molybdate ABC transporter permease subunit	modB		GZH47_RS02820	663	220	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	623169	623498	+							GZH47_RS02825	330		old_locus_tag=GZH47_02825
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	623169	623498	+	WP_162638436.1	WP_162638436.1		helix-turn-helix domain-containing protein			GZH47_RS02825	330	109	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	623438	624331	+							GZH47_RS02830	894		old_locus_tag=GZH47_02830
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	623438	624331	+	WP_162638437.1	WP_162638437.1		IS3 family transposase			GZH47_RS02830	894	297	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	624498	625664	-							GZH47_RS02835	1167		old_locus_tag=GZH47_02835
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	624498	625664	-	WP_162638438.1	WP_162638438.1		hypothetical protein			GZH47_RS02835	1167	388	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	625716	626465	-					nfsA		GZH47_RS02840	750		old_locus_tag=GZH47_02840
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	625716	626465	-	WP_162638439.1	WP_162638439.1		oxygen-insensitive NADPH nitroreductase	nfsA		GZH47_RS02840	750	249	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	626505	627236	-							GZH47_RS02845	732		old_locus_tag=GZH47_02845
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	626505	627236	-	WP_162638440.1	WP_162638440.1		AAA family ATPase			GZH47_RS02845	732	243	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	627238	628506	-							GZH47_RS02850	1269		old_locus_tag=GZH47_02850
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	627238	628506	-	WP_162638441.1	WP_162638441.1		ABC transporter permease			GZH47_RS02850	1269	422	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	628519	629220	-							GZH47_RS02855	702		old_locus_tag=GZH47_02855
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	628519	629220	-	WP_162638442.1	WP_162638442.1		ABC transporter ATP-binding protein			GZH47_RS02855	702	233	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	629284	629928	-							GZH47_RS02860	645		old_locus_tag=GZH47_02860
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	629284	629928	-	WP_162638443.1	WP_162638443.1		cysteine hydrolase			GZH47_RS02860	645	214	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	630119	631060	+							GZH47_RS02865	942		old_locus_tag=GZH47_02865
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	630119	631060	+	WP_162638444.1	WP_162638444.1		hypothetical protein			GZH47_RS02865	942	313	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	631151	631408	+							GZH47_RS02870	258		old_locus_tag=GZH47_02870
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	631151	631408	+	WP_162638445.1	WP_162638445.1		NHLP leader peptide family RiPP precursor			GZH47_RS02870	258	85	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	632049	632294	+							GZH47_RS02875	246		old_locus_tag=GZH47_02875
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	632049	632294	+	WP_162638446.1	WP_162638446.1		NHLP leader peptide family RiPP precursor			GZH47_RS02875	246	81	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	632358	634277	-							GZH47_RS02880	1920		old_locus_tag=GZH47_02880
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	632358	634277	-	WP_162638447.1	WP_162638447.1		HAMP domain-containing histidine kinase			GZH47_RS02880	1920	639	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	634472	635206	-							GZH47_RS02885	735		old_locus_tag=GZH47_02885
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	634472	635206	-	WP_162638448.1	WP_162638448.1		YebC/PmpR family DNA-binding transcriptional regulator			GZH47_RS02885	735	244	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	635444	635923	+							GZH47_RS02890	480		old_locus_tag=GZH47_02890
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	635444	635923	+	WP_162638449.1	WP_162638449.1		hypothetical protein			GZH47_RS02890	480	159	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	636000	637652	-							GZH47_RS02895	1653		old_locus_tag=GZH47_02895
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	636000	637652	-	WP_162638450.1	WP_162638450.1		NAD(P)/FAD-dependent oxidoreductase			GZH47_RS02895	1653	550	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	637899	639473	+							GZH47_RS02900	1575		old_locus_tag=GZH47_02900
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	637899	639473	+	WP_225446345.1	WP_225446345.1		FMN-binding glutamate synthase family protein			GZH47_RS02900	1575	524	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	640112	640783	+							GZH47_RS02905	672		old_locus_tag=GZH47_02905
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	640112	640783	+	WP_162638451.1	WP_162638451.1		MBL fold metallo-hydrolase			GZH47_RS02905	672	223	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	640952	642028	-							GZH47_RS02910	1077		old_locus_tag=GZH47_02910
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	640952	642028	-	WP_162638452.1	WP_162638452.1		branched-chain amino acid aminotransferase			GZH47_RS02910	1077	358	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	642162	643067	+							GZH47_RS02915	906		old_locus_tag=GZH47_02915
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	642162	643067	+	WP_162638453.1	WP_162638453.1		LysR family transcriptional regulator			GZH47_RS02915	906	301	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	643105	644280	-							GZH47_RS02920	1176		old_locus_tag=GZH47_02920
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	643105	644280	-	WP_162638454.1	WP_162638454.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			GZH47_RS02920	1176	391	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	644807	645598	+							GZH47_RS02925	792		old_locus_tag=GZH47_02925
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	644807	645598	+	WP_162638455.1	WP_162638455.1		class I SAM-dependent methyltransferase			GZH47_RS02925	792	263	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	645620	646351	-							GZH47_RS02930	732		old_locus_tag=GZH47_02930
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	645620	646351	-	WP_162638456.1	WP_162638456.1		HAD family hydrolase			GZH47_RS02930	732	243	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	646499	646849	-					cyoD		GZH47_RS02935	351		old_locus_tag=GZH47_02935
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	646499	646849	-	WP_162638457.1	WP_162638457.1		cytochrome o ubiquinol oxidase subunit IV	cyoD		GZH47_RS02935	351	116	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	646851	647474	-					cyoC		GZH47_RS02940	624		old_locus_tag=GZH47_02940
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	646851	647474	-	WP_162638458.1	WP_162638458.1		cytochrome o ubiquinol oxidase subunit III	cyoC		GZH47_RS02940	624	207	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	647476	649449	-							GZH47_RS02945	1974		old_locus_tag=GZH47_02945
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	647476	649449	-	WP_162638459.1	WP_162638459.1		cbb3-type cytochrome c oxidase subunit I			GZH47_RS02945	1974	657	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	649471	650499	-							GZH47_RS02950	1029		old_locus_tag=GZH47_02950
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	649471	650499	-	WP_162638460.1	WP_162638460.1		COX aromatic rich motif-containing protein			GZH47_RS02950	1029	342	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	650800	651105	-							GZH47_RS02955	306		old_locus_tag=GZH47_02955
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	650800	651105	-	WP_162638461.1	WP_162638461.1		hypothetical protein			GZH47_RS02955	306	101	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	651206	651631	-							GZH47_RS02960	426		old_locus_tag=GZH47_02960
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	651206	651631	-	WP_162638462.1	WP_162638462.1		MarR family transcriptional regulator			GZH47_RS02960	426	141	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	651821	656176	+							GZH47_RS02965	4356		old_locus_tag=GZH47_02965
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	651821	656176	+	WP_162638463.1	WP_162638463.1		sulfite reductase subunit alpha			GZH47_RS02965	4356	1451	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	656252	656854	-							GZH47_RS02970	603		old_locus_tag=GZH47_02970
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	656252	656854	-	WP_162638464.1	WP_162638464.1		hypothetical protein			GZH47_RS02970	603	200	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	656873	657976	-							GZH47_RS02975	1104		old_locus_tag=GZH47_02975
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	656873	657976	-	WP_162638465.1	WP_162638465.1		hypothetical protein			GZH47_RS02975	1104	367	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	658202	658837	-							GZH47_RS02980	636		old_locus_tag=GZH47_02980
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	658202	658837	-	WP_162638466.1	WP_162638466.1		FMN-dependent NADH-azoreductase			GZH47_RS02980	636	211	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	659165	661408	-							GZH47_RS02985	2244		old_locus_tag=GZH47_02985
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	659165	661408	-	WP_162638467.1	WP_162638467.1		hypothetical protein			GZH47_RS02985	2244	747	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	661504	663201	-							GZH47_RS02990	1698		old_locus_tag=GZH47_02990
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	661504	663201	-	WP_162638468.1	WP_162638468.1		ABC transporter substrate-binding protein			GZH47_RS02990	1698	565	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	663340	664236	-							GZH47_RS02995	897		old_locus_tag=GZH47_02995
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	663340	664236	-	WP_162638469.1	WP_162638469.1		carbohydrate ABC transporter permease			GZH47_RS02995	897	298	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	664260	665177	-							GZH47_RS03000	918		old_locus_tag=GZH47_03000
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	664260	665177	-	WP_162638470.1	WP_162638470.1		ABC transporter permease subunit			GZH47_RS03000	918	305	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	665435	666607	-							GZH47_RS03005	1173		old_locus_tag=GZH47_03005
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	665435	666607	-	WP_162638471.1	WP_162638471.1		GntR family transcriptional regulator			GZH47_RS03005	1173	390	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	667008	669077	+							GZH47_RS03010	2070		old_locus_tag=GZH47_03010
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	667008	669077	+	WP_162638472.1	WP_162638472.1		hypothetical protein			GZH47_RS03010	2070	689	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	670463	670765	+							GZH47_RS03015	303		old_locus_tag=GZH47_03015
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	670463	670765	+	WP_162638473.1	WP_162638473.1		hypothetical protein			GZH47_RS03015	303	100	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	670797	671630	+							GZH47_RS03020	834		old_locus_tag=GZH47_03020
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	670797	671630	+	WP_162638474.1	WP_162638474.1		hypothetical protein			GZH47_RS03020	834	277	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	671741	672271	+							GZH47_RS03025	531		old_locus_tag=GZH47_03025
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	671741	672271	+	WP_162638475.1	WP_162638475.1		hypothetical protein			GZH47_RS03025	531	176	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	672395	673234	-							GZH47_RS03030	840		old_locus_tag=GZH47_03030
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	672395	673234	-	WP_162638476.1	WP_162638476.1		helix-turn-helix domain-containing protein			GZH47_RS03030	840	279	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	673354	674583	+							GZH47_RS03035	1230		old_locus_tag=GZH47_03035
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	673354	674583	+	WP_162638477.1	WP_162638477.1		MFS transporter			GZH47_RS03035	1230	409	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	674706	675482	+							GZH47_RS03040	777		old_locus_tag=GZH47_03040
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	674706	675482	+	WP_162638478.1	WP_162638478.1		ABC transporter ATP-binding protein			GZH47_RS03040	777	258	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	675551	675907	+							GZH47_RS03045	357		old_locus_tag=GZH47_03045
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	675551	675907	+	WP_162638479.1	WP_162638479.1		hypothetical protein			GZH47_RS03045	357	118	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	676015	677349	-							GZH47_RS03050	1335		old_locus_tag=GZH47_03050
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	676015	677349	-	WP_162638480.1	WP_162638480.1		DUF4179 domain-containing protein			GZH47_RS03050	1335	444	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	677336	677878	-							GZH47_RS03055	543		old_locus_tag=GZH47_03055
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	677336	677878	-	WP_162638481.1	WP_162638481.1		RNA polymerase sigma factor			GZH47_RS03055	543	180	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	678075	678821	-							GZH47_RS03060	747		old_locus_tag=GZH47_03060
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	678075	678821	-	WP_162638482.1	WP_162638482.1		WecB/TagA/CpsF family glycosyltransferase			GZH47_RS03060	747	248	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	678985	680139	-							GZH47_RS03065	1155		old_locus_tag=GZH47_03065
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	678985	680139	-	WP_162638483.1	WP_162638483.1		Ger(x)C family spore germination protein			GZH47_RS03065	1155	384	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	680136	681584	-							GZH47_RS03070	1449		old_locus_tag=GZH47_03070
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	680136	681584	-	WP_162638484.1	WP_162638484.1		spore germination protein			GZH47_RS03070	1449	482	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	681556	682674	-							GZH47_RS03075	1119		old_locus_tag=GZH47_03075
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	681556	682674	-	WP_162638485.1	WP_162638485.1		endospore germination permease			GZH47_RS03075	1119	372	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	682843	683799	+							GZH47_RS03080	957		old_locus_tag=GZH47_03080
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	682843	683799	+	WP_162638486.1	WP_162638486.1		helix-turn-helix transcriptional regulator			GZH47_RS03080	957	318	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	684002	684823	+							GZH47_RS03085	822		old_locus_tag=GZH47_03085
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	684002	684823	+	WP_162638487.1	WP_162638487.1		hypothetical protein			GZH47_RS03085	822	273	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	685057	686913	-							GZH47_RS03090	1857		old_locus_tag=GZH47_03090
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	685057	686913	-	WP_225446346.1	WP_225446346.1		AAA family ATPase			GZH47_RS03090	1857	618	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	687075	688349	-							GZH47_RS03095	1275		old_locus_tag=GZH47_03095
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	687075	688349	-	WP_162638488.1	WP_162638488.1		MFS transporter			GZH47_RS03095	1275	424	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	688455	689627	-							GZH47_RS03100	1173		old_locus_tag=GZH47_03100
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	688455	689627	-	WP_162638489.1	WP_162638489.1		winged helix-turn-helix domain-containing protein			GZH47_RS03100	1173	390	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	689729	690484	-							GZH47_RS03105	756		old_locus_tag=GZH47_03105
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	689729	690484	-	WP_162638490.1	WP_162638490.1		class I SAM-dependent methyltransferase			GZH47_RS03105	756	251	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	690573	691118	-							GZH47_RS03110	546		old_locus_tag=GZH47_03110
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	690573	691118	-	WP_162638491.1	WP_162638491.1		Rieske (2Fe-2S) protein			GZH47_RS03110	546	181	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	691165	692487	-							GZH47_RS03115	1323		old_locus_tag=GZH47_03115
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	691165	692487	-	WP_162638492.1	WP_162638492.1		MFS transporter			GZH47_RS03115	1323	440	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	692738	693259	-							GZH47_RS03120	522		old_locus_tag=GZH47_03120
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	692738	693259	-	WP_162638493.1	WP_162638493.1		hypothetical protein			GZH47_RS03120	522	173	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	693256	694512	-							GZH47_RS03125	1257		old_locus_tag=GZH47_03125
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	693256	694512	-	WP_162638494.1	WP_162638494.1		DNA polymerase IV			GZH47_RS03125	1257	418	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	694833	695576	-							GZH47_RS03130	744		old_locus_tag=GZH47_03130
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	694833	695576	-	WP_162638495.1	WP_162638495.1		phytanoyl-CoA dioxygenase family protein			GZH47_RS03130	744	247	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	695596	696939	-							GZH47_RS03135	1344		old_locus_tag=GZH47_03135
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	695596	696939	-	WP_162638496.1	WP_162638496.1		carbon-nitrogen hydrolase family protein			GZH47_RS03135	1344	447	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	697153	700923	-							GZH47_RS03140	3771		old_locus_tag=GZH47_03140
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	697153	700923	-	WP_162638497.1	WP_162638497.1		S-layer homology domain-containing protein			GZH47_RS03140	3771	1256	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	701290	701562	+							GZH47_RS03145	273		old_locus_tag=GZH47_03145
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	701290	701562	+	WP_162638498.1	WP_162638498.1		excalibur calcium-binding domain-containing protein			GZH47_RS03145	273	90	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	701876	702538	-							GZH47_RS03150	663		old_locus_tag=GZH47_03150
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	701876	702538	-	WP_162638499.1	WP_162638499.1		HAD family hydrolase			GZH47_RS03150	663	220	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	702756	704030	-							GZH47_RS03155	1275		old_locus_tag=GZH47_03155
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	702756	704030	-	WP_162638500.1	WP_162638500.1		FAD-binding protein			GZH47_RS03155	1275	424	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	704305	705372	+							GZH47_RS03160	1068		old_locus_tag=GZH47_03160
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	704305	705372	+	WP_162638501.1	WP_162638501.1		DUF4037 domain-containing protein			GZH47_RS03160	1068	355	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	705389	705853	-							GZH47_RS03165	465		old_locus_tag=GZH47_03165
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	705389	705853	-	WP_162638502.1	WP_162638502.1		N-acetyltransferase			GZH47_RS03165	465	154	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	706080	707453	-							GZH47_RS03170	1374		old_locus_tag=GZH47_03170
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	706080	707453	-	WP_162638503.1	WP_162638503.1		hypothetical protein			GZH47_RS03170	1374	457	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	707477	708028	-							GZH47_RS03175	552		old_locus_tag=GZH47_03175
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	707477	708028	-	WP_162645049.1	WP_162645049.1		DUF402 domain-containing protein			GZH47_RS03175	552	183	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	708032	708793	-							GZH47_RS03180	762		old_locus_tag=GZH47_03180
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	708032	708793	-	WP_162638504.1	WP_162638504.1		class I SAM-dependent methyltransferase			GZH47_RS03180	762	253	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	709264	710595	+							GZH47_RS03185	1332		old_locus_tag=GZH47_03185
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	709264	710595	+	WP_162638505.1	WP_162638505.1		glycosyltransferase			GZH47_RS03185	1332	443	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	710650	711156	-							GZH47_RS03190	507		old_locus_tag=GZH47_03190
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	710650	711156	-	WP_162638506.1	WP_162638506.1		GNAT family N-acetyltransferase			GZH47_RS03190	507	168	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	711416	712246	-							GZH47_RS03195	831		old_locus_tag=GZH47_03195
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	711416	712246	-	WP_162638507.1	WP_162638507.1		carbohydrate ABC transporter permease			GZH47_RS03195	831	276	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	712243	713109	-							GZH47_RS03200	867		old_locus_tag=GZH47_03200
CDS	with_protein	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	712243	713109	-	WP_162638508.1	WP_162638508.1		sugar ABC transporter permease			GZH47_RS03200	867	288	
gene	protein_coding	GCF_010365285.1	Primary Assembly	chromosome		NZ_CP048286.1	713225	714658	-							GZH47_RS03205	1434		old_locus_tag=GZH47_03205
