# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	146911	147681	-	WP_023022250.1	WP_023022250.1		acetyl-CoA carboxylase carboxyl transferase subunit alpha			D7D50_RS00830	771	256	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	147678	148541	-					accD		D7D50_RS00835	864		old_locus_tag=D7D50_00835
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	147678	148541	-	WP_120701224.1	WP_120701224.1		acetyl-CoA carboxylase, carboxyltransferase subunit beta	accD		D7D50_RS00835	864	287	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	148630	149997	-							D7D50_RS00840	1368		old_locus_tag=D7D50_00840
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	148630	149997	-	WP_023027707.1	WP_023027707.1		acetyl-CoA carboxylase biotin carboxylase subunit			D7D50_RS00840	1368	455	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	150008	150430	-					fabZ		D7D50_RS00845	423		old_locus_tag=D7D50_00845
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	150008	150430	-	WP_006596902.1	WP_006596902.1		3-hydroxyacyl-ACP dehydratase FabZ	fabZ		D7D50_RS00845	423	140	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	150427	150915	-					accB		D7D50_RS00850	489		old_locus_tag=D7D50_00850
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	150427	150915	-	WP_120701225.1	WP_120701225.1		acetyl-CoA carboxylase biotin carboxyl carrier protein	accB		D7D50_RS00850	489	162	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	150917	152149	-					fabF		D7D50_RS00855	1233		old_locus_tag=D7D50_00855
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	150917	152149	-	WP_023022242.1	WP_023022242.1		beta-ketoacyl-ACP synthase II	fabF		D7D50_RS00855	1233	410	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	152168	152902	-					fabG		D7D50_RS00860	735		old_locus_tag=D7D50_00860
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	152168	152902	-	WP_117745219.1	WP_117745219.1		3-oxoacyl-[acyl-carrier-protein] reductase	fabG		D7D50_RS00860	735	244	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	152914	153834	-					fabD		D7D50_RS00865	921		old_locus_tag=D7D50_00865
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	152914	153834	-	WP_023022238.1	WP_023022238.1		ACP S-malonyltransferase	fabD		D7D50_RS00865	921	306	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	153859	154824	-					fabK		D7D50_RS00870	966		old_locus_tag=D7D50_00870
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	153859	154824	-	WP_120701226.1	WP_120701226.1		enoyl-[acyl-carrier-protein] reductase FabK	fabK		D7D50_RS00870	966	321	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	154935	155159	-							D7D50_RS00875	225		old_locus_tag=D7D50_00875
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	154935	155159	-	WP_003003892.1	WP_003003892.1		acyl carrier protein			D7D50_RS00875	225	74	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	155215	156189	-							D7D50_RS00880	975		old_locus_tag=D7D50_00880
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	155215	156189	-	WP_120701227.1	WP_120701227.1		ketoacyl-ACP synthase III			D7D50_RS00880	975	324	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	156189	156623	-							D7D50_RS00885	435		old_locus_tag=D7D50_00885
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	156189	156623	-	WP_006597415.1	WP_006597415.1		MarR family transcriptional regulator			D7D50_RS00885	435	144	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	156722	157513	-							D7D50_RS00890	792		old_locus_tag=D7D50_00890
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	156722	157513	-	WP_120701228.1	WP_120701228.1		enoyl-CoA hydratase			D7D50_RS00890	792	263	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	157727	159076	+							D7D50_RS00895	1350		old_locus_tag=D7D50_00895
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	157727	159076	+	WP_117745224.1	WP_117745224.1		aspartate kinase			D7D50_RS00895	1350	449	
gene	tRNA	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	159153	159226	-							D7D50_RS00900	74		old_locus_tag=D7D50_00900
tRNA		GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	159153	159226	-				tRNA-Asn			D7D50_RS00900	74		anticodon=GTT
gene	rRNA	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	159232	159347	-					rrf		D7D50_RS00905	116		old_locus_tag=D7D50_00905
rRNA		GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	159232	159347	-				5S ribosomal RNA	rrf		D7D50_RS00905	116		
gene	rRNA	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	159428	162330	-							D7D50_RS00910	2903		old_locus_tag=D7D50_00910
rRNA		GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	159428	162330	-				23S ribosomal RNA			D7D50_RS00910	2903		
gene	tRNA	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	162460	162532	-							D7D50_RS00915	73		old_locus_tag=D7D50_00915
tRNA		GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	162460	162532	-				tRNA-Ala			D7D50_RS00915	73		anticodon=TGC
gene	rRNA	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	162586	164134	-							D7D50_RS00920	1549		old_locus_tag=D7D50_00920
rRNA		GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	162586	164134	-				16S ribosomal RNA			D7D50_RS00920	1549		
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	164400	165323	-							D7D50_RS00925	924		old_locus_tag=D7D50_00925
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	164400	165323	-	WP_120701229.1	WP_120701229.1		ATP-binding cassette domain-containing protein			D7D50_RS00925	924	307	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	165333	166400	-							D7D50_RS00930	1068		old_locus_tag=D7D50_00930
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	165333	166400	-	WP_120701230.1	WP_120701230.1		ABC transporter ATP-binding protein			D7D50_RS00930	1068	355	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	166412	167338	-							D7D50_RS00935	927		old_locus_tag=D7D50_00935
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	166412	167338	-	WP_117745255.1	WP_117745255.1		ABC transporter permease			D7D50_RS00935	927	308	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	167338	168837	-							D7D50_RS00940	1500		old_locus_tag=D7D50_00940
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	167338	168837	-	WP_120701231.1	WP_120701231.1		ABC transporter permease			D7D50_RS00940	1500	499	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	168902	170887	-							D7D50_RS00945	1986		old_locus_tag=D7D50_00945
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	168902	170887	-	WP_120701232.1	WP_120701232.1		peptide ABC transporter substrate-binding protein			D7D50_RS00945	1986	661	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	171079	173043	-							D7D50_RS00950	1965		old_locus_tag=D7D50_00950
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	171079	173043	-	WP_120701233.1	WP_120701233.1		peptide ABC transporter substrate-binding protein			D7D50_RS00950	1965	654	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	173226	174458	+					pbp3		D7D50_RS00955	1233		old_locus_tag=D7D50_00955
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	173226	174458	+	WP_174705362.1	WP_174705362.1		D-alanyl-D-alanine carboxypeptidase PBP3	pbp3		D7D50_RS00955	1233	410	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	174680	175252	-							D7D50_RS00965	573		old_locus_tag=D7D50_00965
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	174680	175252	-	WP_120701235.1	WP_120701235.1		hypothetical protein			D7D50_RS00965	573	190	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	175270	176682	-					sufB		D7D50_RS00970	1413		old_locus_tag=D7D50_00970
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	175270	176682	-	WP_023022212.1	WP_023022212.1		Fe-S cluster assembly protein SufB	sufB		D7D50_RS00970	1413	470	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	176827	177261	-							D7D50_RS00975	435		old_locus_tag=D7D50_00975
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	176827	177261	-	WP_023022211.1	WP_023022211.1		SUF system NifU family Fe-S cluster assembly protein			D7D50_RS00975	435	144	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	177248	178474	-							D7D50_RS00980	1227		old_locus_tag=D7D50_00980
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	177248	178474	-	WP_120701236.1	WP_120701236.1		cysteine desulfurase			D7D50_RS00980	1227	408	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	178477	179739	-					sufD		D7D50_RS00985	1263		old_locus_tag=D7D50_00985
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	178477	179739	-	WP_120701237.1	WP_120701237.1		Fe-S cluster assembly protein SufD	sufD		D7D50_RS00985	1263	420	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	179781	180551	-					sufC		D7D50_RS00990	771		old_locus_tag=D7D50_00990
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	179781	180551	-	WP_117745248.1	WP_117745248.1		Fe-S cluster assembly ATPase SufC	sufC		D7D50_RS00990	771	256	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	180638	181795	-							D7D50_RS00995	1158		old_locus_tag=D7D50_00995
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	180638	181795	-	WP_120701238.1	WP_120701238.1		undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase			D7D50_RS00995	1158	385	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	181792	182538	-					mecA		D7D50_RS01000	747		old_locus_tag=D7D50_01000
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	181792	182538	-	WP_120701239.1	WP_120701239.1		adaptor protein MecA	mecA		D7D50_RS01000	747	248	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	182704	183540	-							D7D50_RS01005	837		old_locus_tag=D7D50_01005
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	182704	183540	-	WP_120701240.1	WP_120701240.1		undecaprenyl-diphosphate phosphatase			D7D50_RS01005	837	278	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	183850	185757	-							D7D50_RS01015	1908		old_locus_tag=D7D50_01015
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	183850	185757	-	WP_120701241.1	WP_120701241.1		DUF2207 domain-containing protein			D7D50_RS01015	1908	635	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	185876	187438	+							D7D50_RS01020	1563		old_locus_tag=D7D50_01020
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	185876	187438	+	WP_023022203.1	WP_023022203.1		ABC transporter substrate-binding protein/permease			D7D50_RS01020	1563	520	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	187438	188178	+							D7D50_RS01025	741		old_locus_tag=D7D50_01025
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	187438	188178	+	WP_009732258.1	WP_009732258.1		amino acid ABC transporter ATP-binding protein			D7D50_RS01025	741	246	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	188374	188589	-							D7D50_RS01030	216		old_locus_tag=D7D50_01030
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	188374	188589	-	WP_006594972.1	WP_006594972.1		hypothetical protein			D7D50_RS01030	216	71	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	188699	189586	-							D7D50_RS01035	888		old_locus_tag=D7D50_01035
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	188699	189586	-	WP_023022202.1	WP_023022202.1		SPFH domain-containing protein			D7D50_RS01035	888	295	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	189648	190898	-					ilvA		D7D50_RS01040	1251		old_locus_tag=D7D50_01040
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	189648	190898	-	WP_120701242.1	WP_120701242.1		threonine ammonia-lyase IlvA	ilvA		D7D50_RS01040	1251	416	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	191113	192135	-					ilvC		D7D50_RS01045	1023		old_locus_tag=D7D50_01045
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	191113	192135	-	WP_023022200.1	WP_023022200.1		ketol-acid reductoisomerase	ilvC		D7D50_RS01045	1023	340	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	192351	192827	-					ilvN		D7D50_RS01050	477		old_locus_tag=D7D50_01050
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	192351	192827	-	WP_006594976.1	WP_006594976.1		acetolactate synthase small subunit	ilvN		D7D50_RS01050	477	158	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	192820	194520	-							D7D50_RS01055	1701		old_locus_tag=D7D50_01055
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	192820	194520	-	WP_117745243.1	WP_117745243.1		acetolactate synthase large subunit			D7D50_RS01055	1701	566	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	194863	195462	-							D7D50_RS01065	600		old_locus_tag=D7D50_01065
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	194863	195462	-	WP_120701243.1	WP_120701243.1		response regulator transcription factor			D7D50_RS01065	600	199	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	195464	196561	-							D7D50_RS01070	1098		old_locus_tag=D7D50_01070
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	195464	196561	-	WP_120701244.1	WP_120701244.1		sensor histidine kinase			D7D50_RS01070	1098	365	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	196558	197298	-							D7D50_RS01075	741		old_locus_tag=D7D50_01075
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	196558	197298	-	WP_120701245.1	WP_120701245.1		ABC transporter permease			D7D50_RS01075	741	246	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	197303	198184	-							D7D50_RS01080	882		old_locus_tag=D7D50_01080
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	197303	198184	-	WP_120701246.1	WP_120701246.1		ABC transporter ATP-binding protein			D7D50_RS01080	882	293	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	198171	198368	-							D7D50_RS01085	198		old_locus_tag=D7D50_01085
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	198171	198368	-	WP_023022192.1	WP_023022192.1		hypothetical protein			D7D50_RS01085	198	65	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	198365	198556	-							D7D50_RS01090	192		old_locus_tag=D7D50_01090
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	198365	198556	-	WP_120701247.1	WP_120701247.1		hypothetical protein			D7D50_RS01090	192	63	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	198682	199251	-							D7D50_RS01095	570		old_locus_tag=D7D50_01095
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	198682	199251	-	WP_023022190.1	WP_023022190.1		DUF1307 domain-containing protein			D7D50_RS01095	570	189	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	199413	201077	-							D7D50_RS01100	1665		old_locus_tag=D7D50_01100
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	199413	201077	-	WP_120701248.1	WP_120701248.1		DAK2 domain-containing protein			D7D50_RS01100	1665	554	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	201080	201445	-							D7D50_RS01105	366		old_locus_tag=D7D50_01105
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	201080	201445	-	WP_023022188.1	WP_023022188.1		Asp23/Gls24 family envelope stress response protein			D7D50_RS01105	366	121	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	201601	201789	-					rpmB		D7D50_RS01110	189		old_locus_tag=D7D50_01110
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	201601	201789	-	WP_001140948.1	WP_001140948.1		50S ribosomal protein L28	rpmB		D7D50_RS01110	189	62	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	201908	202603	-							D7D50_RS01115	696		old_locus_tag=D7D50_01115
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	201908	202603	-	WP_120701249.1	WP_120701249.1		hypothetical protein			D7D50_RS01115	696	231	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	202608	203054	-							D7D50_RS01120	447		old_locus_tag=D7D50_01120
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	202608	203054	-	WP_023027676.1	WP_023027676.1		LytTR family transcriptional regulator			D7D50_RS01120	447	148	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	203232	203543	-							D7D50_RS01125	312		old_locus_tag=D7D50_01125
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	203232	203543	-	WP_120701250.1	WP_120701250.1		hypothetical protein			D7D50_RS01125	312	103	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	204174	206438	+					gshAB		D7D50_RS01135	2265		old_locus_tag=D7D50_01135
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	204174	206438	+	WP_023027672.1	WP_023027672.1		bifunctional glutamate--cysteine ligase GshA/glutathione synthetase GshB	gshAB		D7D50_RS01135	2265	754	
gene	pseudogene	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	206559	206943	-							D7D50_RS01140	385		partial;pseudo;old_locus_tag=D7D50_01140
CDS	without_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	206559	206943	-				transposase			D7D50_RS01140	385		partial;pseudo
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	206945	207160	-							D7D50_RS01145	216		old_locus_tag=D7D50_01145
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	206945	207160	-	WP_023022181.1	WP_023022181.1		hypothetical protein			D7D50_RS01145	216	71	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	207945	208841	-							D7D50_RS10210	897		
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	207945	208841	-	WP_227877751.1	WP_227877751.1		ribonuclease D			D7D50_RS10210	897	298	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	209084	209776	-							D7D50_RS01155	693		old_locus_tag=D7D50_01155
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	209084	209776	-	WP_120701252.1	WP_120701252.1		HAD-IB family hydrolase			D7D50_RS01155	693	230	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	209823	213794	-							D7D50_RS01160	3972		old_locus_tag=D7D50_01160
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	209823	213794	-	WP_120701253.1	WP_120701253.1		ATP-dependent helicase			D7D50_RS01160	3972	1323	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	213885	214415	-							D7D50_RS01165	531		old_locus_tag=D7D50_01165
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	213885	214415	-	WP_120701254.1	WP_120701254.1		hypothetical protein			D7D50_RS01165	531	176	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	214436	217069	-							D7D50_RS01170	2634		old_locus_tag=D7D50_01170
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	214436	217069	-	WP_167444694.1	WP_167444694.1		ATP-dependent Clp protease ATP-binding subunit			D7D50_RS01170	2634	877	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	217063	217314	-							D7D50_RS01175	252		old_locus_tag=D7D50_01175
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	217063	217314	-	WP_120701255.1	WP_120701255.1		hypothetical protein			D7D50_RS01175	252	83	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	217385	218335	-							D7D50_RS01180	951		old_locus_tag=D7D50_01180
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	217385	218335	-	WP_120701256.1	WP_120701256.1		WYL domain-containing protein			D7D50_RS01180	951	316	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	218338	219690	-							D7D50_RS01185	1353		old_locus_tag=D7D50_01185
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	218338	219690	-	WP_120701257.1	WP_120701257.1		hypothetical protein			D7D50_RS01185	1353	450	
gene	pseudogene	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	219959	220321	+							D7D50_RS10200	363		pseudo
CDS	without_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	219959	220321	+				hypothetical protein			D7D50_RS10200	363		pseudo
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	220829	222109	-							D7D50_RS01200	1281		old_locus_tag=D7D50_01200
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	220829	222109	-	WP_120701259.1	WP_120701259.1		hypothetical protein			D7D50_RS01200	1281	426	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	222173	222424	-							D7D50_RS01205	252		old_locus_tag=D7D50_01205
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	222173	222424	-	WP_120701260.1	WP_120701260.1		hypothetical protein			D7D50_RS01205	252	83	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	222473	223144	-							D7D50_RS01210	672		old_locus_tag=D7D50_01210
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	222473	223144	-	WP_120701261.1	WP_120701261.1		hypothetical protein			D7D50_RS01210	672	223	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	223235	224812	-							D7D50_RS01215	1578		old_locus_tag=D7D50_01215
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	223235	224812	-	WP_120701262.1	WP_120701262.1		hypothetical protein			D7D50_RS01215	1578	525	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	225197	228049	-							D7D50_RS01220	2853		old_locus_tag=D7D50_01220
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	225197	228049	-	WP_120701263.1	WP_120701263.1		DEAD/DEAH box helicase family protein			D7D50_RS01220	2853	950	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	228053	230137	-							D7D50_RS01225	2085		old_locus_tag=D7D50_01225
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	228053	230137	-	WP_120701264.1	WP_120701264.1		site-specific DNA-methyltransferase			D7D50_RS01225	2085	694	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	230378	231067	-							D7D50_RS01230	690		old_locus_tag=D7D50_01230
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	230378	231067	-	WP_120701265.1	WP_120701265.1		XRE family transcriptional regulator			D7D50_RS01230	690	229	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	231076	231936	-							D7D50_RS01235	861		old_locus_tag=D7D50_01235
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	231076	231936	-	WP_120701266.1	WP_120701266.1		ImmA/IrrE family metallo-endopeptidase			D7D50_RS01235	861	286	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	232036	233406	-							D7D50_RS01240	1371		old_locus_tag=D7D50_01240
CDS	with_protein	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	232036	233406	-	WP_162614519.1	WP_162614519.1		MBL fold metallo-hydrolase			D7D50_RS01240	1371	456	
gene	protein_coding	GCF_003627135.1	Primary Assembly	chromosome		NZ_CP032620.1	233412	233750	-							D7D50_RS01245	339		old_locus_tag=D7D50_01245
