# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	247786	248400	-	WP_018030775.1	WP_018030775.1		VanZ family protein			DQL21_RS01400	615	204	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	248583	249323	-							DQL21_RS01405	741		old_locus_tag=NCTC12278_00267
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	248583	249323	-	WP_018030774.1	WP_018030774.1		amino acid ABC transporter ATP-binding protein			DQL21_RS01405	741	246	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	249323	250876	-							DQL21_RS01410	1554		old_locus_tag=NCTC12278_00268
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	249323	250876	-	WP_018030773.1	WP_018030773.1		ABC transporter substrate-binding protein/permease			DQL21_RS01410	1554	517	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	251012	252901	+							DQL21_RS01415	1890		old_locus_tag=NCTC12278_00269
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	251012	252901	+	WP_018030772.1	WP_018030772.1		DUF2207 domain-containing protein			DQL21_RS01415	1890	629	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	252953	253804	+							DQL21_RS01420	852		old_locus_tag=NCTC12278_00270
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	252953	253804	+	WP_018030771.1	WP_018030771.1		undecaprenyl-diphosphate phosphatase			DQL21_RS01420	852	283	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	253897	254613	+					mecA		DQL21_RS01425	717		old_locus_tag=NCTC12278_00271
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	253897	254613	+	WP_018030770.1	WP_018030770.1		adaptor protein MecA	mecA		DQL21_RS01425	717	238	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	254618	255775	+							DQL21_RS01430	1158		old_locus_tag=NCTC12278_00272
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	254618	255775	+	WP_018030769.1	WP_018030769.1		undecaprenyl/decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase			DQL21_RS01430	1158	385	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	255854	256624	+					sufC		DQL21_RS01435	771		old_locus_tag=NCTC12278_00273
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	255854	256624	+	WP_018030768.1	WP_018030768.1		Fe-S cluster assembly ATPase SufC	sufC		DQL21_RS01435	771	256	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	256662	257924	+					sufD		DQL21_RS01440	1263		old_locus_tag=NCTC12278_00274
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	256662	257924	+	WP_018030767.1	WP_018030767.1		Fe-S cluster assembly protein SufD	sufD		DQL21_RS01440	1263	420	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	257924	259156	+							DQL21_RS01445	1233		old_locus_tag=NCTC12278_00275
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	257924	259156	+	WP_018030766.1	WP_018030766.1		cysteine desulfurase			DQL21_RS01445	1233	410	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	259143	259586	+							DQL21_RS01450	444		old_locus_tag=NCTC12278_00276
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	259143	259586	+	WP_018030765.1	WP_018030765.1		SUF system NifU family Fe-S cluster assembly protein			DQL21_RS01450	444	147	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	259579	260997	+					sufB		DQL21_RS01455	1419		old_locus_tag=NCTC12278_00277
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	259579	260997	+	WP_018030764.1	WP_018030764.1		Fe-S cluster assembly protein SufB	sufB		DQL21_RS01455	1419	472	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	261119	261886	+							DQL21_RS01460	768		old_locus_tag=NCTC12278_00278
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	261119	261886	+	WP_018030763.1	WP_018030763.1		hypothetical protein			DQL21_RS01460	768	255	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	261950	263188	-					pbp3		DQL21_RS01465	1239		old_locus_tag=NCTC12278_00279
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	261950	263188	-	WP_026161978.1	WP_026161978.1		D-alanyl-D-alanine carboxypeptidase PBP3	pbp3		DQL21_RS01465	1239	412	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	263436	265094	+							DQL21_RS01470	1659		old_locus_tag=NCTC12278_00280
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	263436	265094	+	WP_018030761.1	WP_018030761.1		peptide ABC transporter substrate-binding protein			DQL21_RS01470	1659	552	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	265211	266125	+							DQL21_RS01475	915		old_locus_tag=NCTC12278_00281
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	265211	266125	+	WP_018030760.1	WP_018030760.1		ABC transporter permease			DQL21_RS01475	915	304	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	266136	267167	+							DQL21_RS01480	1032		old_locus_tag=NCTC12278_00282
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	266136	267167	+	WP_018030759.1	WP_018030759.1		ABC transporter permease			DQL21_RS01480	1032	343	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	267179	268225	+							DQL21_RS01485	1047		old_locus_tag=NCTC12278_00283
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	267179	268225	+	WP_018030758.1	WP_018030758.1		ABC transporter ATP-binding protein			DQL21_RS01485	1047	348	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	268225	269157	+							DQL21_RS01490	933		old_locus_tag=NCTC12278_00284
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	268225	269157	+	WP_018030757.1	WP_018030757.1		ATP-binding cassette domain-containing protein			DQL21_RS01490	933	310	
gene	rRNA	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	269376	270932	+							DQL21_RS01495	1557		old_locus_tag=NCTC12278_00285
rRNA		GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	269376	270932	+				16S ribosomal RNA			DQL21_RS01495	1557		
gene	tRNA	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	271129	271201	+							DQL21_RS01500	73		old_locus_tag=NCTC12278_00286
tRNA		GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	271129	271201	+				tRNA-Ala			DQL21_RS01500	73		anticodon=TGC
gene	rRNA	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	271392	274294	+							DQL21_RS01505	2903		old_locus_tag=NCTC12278_00287
rRNA		GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	271392	274294	+				23S ribosomal RNA			DQL21_RS01505	2903		
gene	rRNA	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	274378	274493	+					rrf		DQL21_RS01510	116		old_locus_tag=NCTC12278_00288
rRNA		GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	274378	274493	+				5S ribosomal RNA	rrf		DQL21_RS01510	116		
gene	tRNA	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	274499	274572	+							DQL21_RS01515	74		old_locus_tag=NCTC12278_00289
tRNA		GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	274499	274572	+				tRNA-Asn			DQL21_RS01515	74		anticodon=GTT
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	274697	275179	+							DQL21_RS01520	483		old_locus_tag=NCTC12278_00290
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	274697	275179	+	WP_018031080.1	WP_018031080.1		sigma-70 family RNA polymerase sigma factor			DQL21_RS01520	483	160	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	275659	276507	+					ispE		DQL21_RS01530	849		old_locus_tag=NCTC12278_00292
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	275659	276507	+	WP_018031081.1	WP_018031081.1		4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase	ispE		DQL21_RS01530	849	282	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	276595	277035	+							DQL21_RS01535	441		old_locus_tag=NCTC12278_00293
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	276595	277035	+	WP_111703007.1	WP_111703007.1		zinc-dependent MarR family transcriptional regulator			DQL21_RS01535	441	146	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	277037	277747	+							DQL21_RS01540	711		old_locus_tag=NCTC12278_00294
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	277037	277747	+	WP_018031082.1	WP_018031082.1		metal ABC transporter ATP-binding protein			DQL21_RS01540	711	236	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	277737	278549	+							DQL21_RS01545	813		old_locus_tag=NCTC12278_00295
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	277737	278549	+	WP_018031083.1	WP_018031083.1		metal ABC transporter permease			DQL21_RS01545	813	270	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	278589	279845	-					tyrS		DQL21_RS01550	1257		old_locus_tag=NCTC12278_00296
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	278589	279845	-	WP_018031084.1	WP_018031084.1		tyrosine--tRNA ligase	tyrS		DQL21_RS01550	1257	418	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	280184	282451	+					pbp1b		DQL21_RS01555	2268		old_locus_tag=NCTC12278_00297
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	280184	282451	+	WP_111703028.1	WP_111703028.1		penicillin-binding protein PBP1B	pbp1b		DQL21_RS01555	2268	755	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	282709	286272	+					rpoB		DQL21_RS01560	3564		old_locus_tag=NCTC12278_00298
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	282709	286272	+	WP_018031086.1	WP_018031086.1		DNA-directed RNA polymerase subunit beta	rpoB		DQL21_RS01560	3564	1187	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	286340	289975	+					rpoC		DQL21_RS01565	3636		old_locus_tag=NCTC12278_00299
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	286340	289975	+	WP_026162009.1	WP_026162009.1		DNA-directed RNA polymerase subunit beta'	rpoC		DQL21_RS01565	3636	1211	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	290141	290509	+							DQL21_RS01570	369		old_locus_tag=NCTC12278_00300
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	290141	290509	+	WP_018031088.1	WP_018031088.1		DUF1033 family protein			DQL21_RS01570	369	122	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	290748	291344	+							DQL21_RS01575	597		old_locus_tag=NCTC12278_00301
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	290748	291344	+	WP_018031089.1	WP_018031089.1		PepSY domain-containing protein			DQL21_RS01575	597	198	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	291488	292180	+							DQL21_RS01580	693		old_locus_tag=NCTC12278_00302
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	291488	292180	+	WP_018031090.1	WP_018031090.1		response regulator transcription factor			DQL21_RS01580	693	230	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	292143	293492	+							DQL21_RS01585	1350		old_locus_tag=NCTC12278_00303
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	292143	293492	+	WP_018031091.1	WP_018031091.1		HAMP domain-containing histidine kinase			DQL21_RS01585	1350	449	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	293545	294486	+					tadA		DQL21_RS01590	942		old_locus_tag=NCTC12278_00304
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	293545	294486	+	WP_018031092.1	WP_018031092.1		Flp pilus assembly complex ATPase component TadA	tadA		DQL21_RS01590	942	313	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	294431	295456	+							DQL21_RS01595	1026		old_locus_tag=NCTC12278_00305
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	294431	295456	+	WP_018031093.1	WP_018031093.1		type II secretion system F family protein			DQL21_RS01595	1026	341	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	295453	295767	+							DQL21_RS01600	315		old_locus_tag=NCTC12278_00306
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	295453	295767	+	WP_018031094.1	WP_018031094.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			DQL21_RS01600	315	104	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	295754	296167	+							DQL21_RS01605	414		old_locus_tag=NCTC12278_00307
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	295754	296167	+	WP_018031095.1	WP_018031095.1		hypothetical protein			DQL21_RS01605	414	137	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	296157	296432	+							DQL21_RS01610	276		old_locus_tag=NCTC12278_00308
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	296157	296432	+	WP_018031096.1	WP_018031096.1		hypothetical protein			DQL21_RS01610	276	91	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	296398	296853	+							DQL21_RS01615	456		old_locus_tag=NCTC12278_00309
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	296398	296853	+	WP_040804182.1	WP_040804182.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			DQL21_RS01615	456	151	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	296831	297226	+							DQL21_RS01620	396		old_locus_tag=NCTC12278_00310
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	296831	297226	+	WP_018031098.1	WP_018031098.1		hypothetical protein			DQL21_RS01620	396	131	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	297276	298232	+							DQL21_RS01625	957		old_locus_tag=NCTC12278_00311
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	297276	298232	+	WP_018031099.1	WP_018031099.1		class I SAM-dependent methyltransferase			DQL21_RS01625	957	318	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	298290	299483	+							DQL21_RS01630	1194		old_locus_tag=NCTC12278_00312
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	298290	299483	+	WP_018031100.1	WP_018031100.1		acetate kinase			DQL21_RS01630	1194	397	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	299619	299816	+							DQL21_RS01635	198		old_locus_tag=NCTC12278_00313
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	299619	299816	+	WP_018031101.1	WP_018031101.1		helix-turn-helix transcriptional regulator			DQL21_RS01635	198	65	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	299877	300326	+							DQL21_RS01640	450		old_locus_tag=NCTC12278_00314
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	299877	300326	+	WP_018031102.1	WP_018031102.1		hypothetical protein			DQL21_RS01640	450	149	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	300336	301169	+							DQL21_RS01645	834		old_locus_tag=NCTC12278_00315
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	300336	301169	+	WP_018031103.1	WP_018031103.1		ABC transporter ATP-binding protein			DQL21_RS01645	834	277	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	301162	301866	+							DQL21_RS01650	705		old_locus_tag=NCTC12278_00316
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	301162	301866	+	WP_018031104.1	WP_018031104.1		hypothetical protein			DQL21_RS01650	705	234	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	301917	302585	+							DQL21_RS01655	669		old_locus_tag=NCTC12278_00317
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	301917	302585	+	WP_018031105.1	WP_018031105.1		CPBP family intramembrane metalloprotease			DQL21_RS01655	669	222	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	302625	303407	-					proC		DQL21_RS01660	783		old_locus_tag=NCTC12278_00318
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	302625	303407	-	WP_018031106.1	WP_018031106.1		pyrroline-5-carboxylate reductase	proC		DQL21_RS01660	783	260	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	303420	304484	-					pepA		DQL21_RS01665	1065		old_locus_tag=NCTC12278_00319
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	303420	304484	-	WP_018031107.1	WP_018031107.1		glutamyl aminopeptidase	pepA		DQL21_RS01665	1065	354	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	304594	304875	+							DQL21_RS01670	282		old_locus_tag=NCTC12278_00320
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	304594	304875	+	WP_018031108.1	WP_018031108.1		DUF4651 domain-containing protein			DQL21_RS01670	282	93	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	304886	305203	+							DQL21_RS01675	318		old_locus_tag=NCTC12278_00321
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	304886	305203	+	WP_018031109.1	WP_018031109.1		thioredoxin family protein			DQL21_RS01675	318	105	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	305210	305836	+							DQL21_RS01680	627		old_locus_tag=NCTC12278_00322
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	305210	305836	+	WP_018031110.1	WP_018031110.1		DUF4479 and tRNA-binding domain-containing protein			DQL21_RS01680	627	208	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	305906	306301	+							DQL21_RS01685	396		old_locus_tag=NCTC12278_00323
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	305906	306301	+	WP_018031111.1	WP_018031111.1		single-stranded DNA-binding protein			DQL21_RS01685	396	131	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	306438	307403	+							DQL21_RS01690	966		old_locus_tag=NCTC12278_00324
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	306438	307403	+	WP_018031112.1	WP_018031112.1		sugar ABC transporter substrate-binding protein			DQL21_RS01690	966	321	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	307403	308752	+							DQL21_RS01695	1350		old_locus_tag=NCTC12278_00325
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	307403	308752	+	WP_018031113.1	WP_018031113.1		sensor histidine kinase			DQL21_RS01695	1350	449	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	308727	309404	+							DQL21_RS01700	678		old_locus_tag=NCTC12278_00326
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	308727	309404	+	WP_018031114.1	WP_018031114.1		response regulator transcription factor			DQL21_RS01700	678	225	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	309401	310708	+							DQL21_RS01705	1308		old_locus_tag=NCTC12278_00327
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	309401	310708	+	WP_018031115.1	WP_018031115.1		sugar ABC transporter substrate-binding protein			DQL21_RS01705	1308	435	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	311002	311436	+							DQL21_RS01710	435		old_locus_tag=NCTC12278_00328
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	311002	311436	+	WP_026162012.1	WP_026162012.1		PTS fructose transporter subunit IIA			DQL21_RS01710	435	144	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	311453	311947	+							DQL21_RS01715	495		old_locus_tag=NCTC12278_00329
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	311453	311947	+	WP_018031118.1	WP_018031118.1		PTS sugar transporter subunit IIB			DQL21_RS01715	495	164	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	311975	312826	+							DQL21_RS01720	852		old_locus_tag=NCTC12278_00330
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	311975	312826	+	WP_018031119.1	WP_018031119.1		PTS sugar transporter subunit IIC			DQL21_RS01720	852	283	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	312828	313664	+							DQL21_RS01725	837		old_locus_tag=NCTC12278_00331
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	312828	313664	+	WP_018031120.1	WP_018031120.1		PTS system mannose/fructose/sorbose family transporter subunit IID			DQL21_RS01725	837	278	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	313680	313973	+							DQL21_RS01730	294		old_locus_tag=NCTC12278_00332
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	313680	313973	+	WP_018031121.1	WP_018031121.1		hypothetical protein			DQL21_RS01730	294	97	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	314253	316250	+							DQL21_RS09665	1998		old_locus_tag=NCTC12278_00333
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	314253	316250	+	WP_111703009.1	WP_111703009.1		hypothetical protein			DQL21_RS09665	1998	665	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	316266	316751	+							DQL21_RS01740	486		old_locus_tag=NCTC12278_00334
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	316266	316751	+	WP_018031012.1	WP_018031012.1		hypothetical protein			DQL21_RS01740	486	161	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	317185	318141	+							DQL21_RS01745	957		old_locus_tag=NCTC12278_00335
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	317185	318141	+	WP_026161997.1	WP_026161997.1		ABC transporter substrate-binding protein			DQL21_RS01745	957	318	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	318174	319073	+							DQL21_RS01750	900		old_locus_tag=NCTC12278_00336
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	318174	319073	+	WP_026161996.1	WP_026161996.1		ABC transporter permease			DQL21_RS01750	900	299	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	319074	319877	+							DQL21_RS01755	804		old_locus_tag=NCTC12278_00337
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	319074	319877	+	WP_018031011.1	WP_018031011.1		ATP-binding cassette domain-containing protein			DQL21_RS01755	804	267	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	320026	320310	+					groES		DQL21_RS01760	285		old_locus_tag=NCTC12278_00338
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	320026	320310	+	WP_018031010.1	WP_018031010.1		co-chaperone GroES	groES		DQL21_RS01760	285	94	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	320326	321957	+					groL		DQL21_RS01765	1632		old_locus_tag=NCTC12278_00339
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	320326	321957	+	WP_018031009.1	WP_018031009.1		chaperonin GroEL	groL		DQL21_RS01765	1632	543	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	322087	323748	+							DQL21_RS01770	1662		old_locus_tag=NCTC12278_00340
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	322087	323748	+	WP_018031008.1	WP_018031008.1		hypothetical protein			DQL21_RS01770	1662	553	
gene	protein_coding	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	323757	324620	-							DQL21_RS01775	864		old_locus_tag=NCTC12278_00341
CDS	with_protein	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	323757	324620	-	WP_018031007.1	WP_018031007.1		RluA family pseudouridine synthase			DQL21_RS01775	864	287	
gene	pseudogene	GCF_900475025.1	Primary Assembly	chromosome	1	NZ_LS483343.1	324743	327012	+					pbp2a		DQL21_RS01785	2270		pseudo;old_locus_tag=NCTC12278_00342
