# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	468027	468884	-	WP_067977640.1	WP_067977640.1		carbohydrate ABC transporter permease			AWM75_RS02070	858	285	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	468884	469780	-							AWM75_RS02075	897		old_locus_tag=AWM75_02075
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	468884	469780	-	WP_067977642.1	WP_067977642.1		sugar ABC transporter permease			AWM75_RS02075	897	298	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	469852	471222	-							AWM75_RS02080	1371		old_locus_tag=AWM75_02080
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	469852	471222	-	WP_067977645.1	WP_067977645.1		ABC transporter substrate-binding protein			AWM75_RS02080	1371	456	
gene	tRNA	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	471414	471487	+							AWM75_RS02085	74		old_locus_tag=AWM75_02085
tRNA		GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	471414	471487	+				tRNA-Arg			AWM75_RS02085	74		anticodon=TCT
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	471646	472845	-					hflX		AWM75_RS02090	1200		old_locus_tag=AWM75_02090
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	471646	472845	-	WP_067977648.1	WP_067977648.1		GTPase HflX	hflX		AWM75_RS02090	1200	399	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	472846	473793	-					miaA		AWM75_RS02095	948		old_locus_tag=AWM75_02095
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	472846	473793	-	WP_067977651.1	WP_067977651.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		AWM75_RS02095	948	315	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	473790	475505	-					recN		AWM75_RS02100	1716		old_locus_tag=AWM75_02100
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	473790	475505	-	WP_067977653.1	WP_067977653.1		DNA repair protein RecN	recN		AWM75_RS02100	1716	571	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	475516	476337	-							AWM75_RS02105	822		old_locus_tag=AWM75_02105
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	475516	476337	-	WP_067977655.1	WP_067977655.1		TlyA family RNA methyltransferase			AWM75_RS02105	822	273	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	476350	477225	-							AWM75_RS02110	876		old_locus_tag=AWM75_02110
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	476350	477225	-	WP_067977658.1	WP_067977658.1		polyprenyl synthetase family protein			AWM75_RS02110	876	291	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	477234	477527	-							AWM75_RS02115	294		old_locus_tag=AWM75_02115
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	477234	477527	-	WP_082702022.1	WP_082702022.1		exodeoxyribonuclease VII small subunit			AWM75_RS02115	294	97	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	477527	478891	-					xseA		AWM75_RS02120	1365		old_locus_tag=AWM75_02120
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	477527	478891	-	WP_067977660.1	WP_067977660.1		exodeoxyribonuclease VII large subunit	xseA		AWM75_RS02120	1365	454	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	478878	479735	-							AWM75_RS02125	858		old_locus_tag=AWM75_02125
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	478878	479735	-	WP_234946622.1	WP_234946622.1		bifunctional 5,10-methylenetetrahydrofolate dehydrogenase/5,10-methenyltetrahydrofolate cyclohydrolase			AWM75_RS02125	858	285	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	479800	480351	-					nusB		AWM75_RS02130	552		old_locus_tag=AWM75_02130
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	479800	480351	-	WP_158320146.1	WP_158320146.1		transcription antitermination factor NusB	nusB		AWM75_RS02130	552	183	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	480365	480742	-							AWM75_RS02135	378		old_locus_tag=AWM75_02135
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	480365	480742	-	WP_067977664.1	WP_067977664.1		Asp23/Gls24 family envelope stress response protein			AWM75_RS02135	378	125	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	480804	481889	-							AWM75_RS02140	1086		old_locus_tag=AWM75_02140
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	480804	481889	-	WP_067977667.1	WP_067977667.1		Xaa-Pro peptidase family protein			AWM75_RS02140	1086	361	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	481960	482535	-							AWM75_RS02145	576		old_locus_tag=AWM75_02145
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	481960	482535	-	WP_067977671.1	WP_067977671.1		hypothetical protein			AWM75_RS02145	576	191	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	482522	482995	-							AWM75_RS02150	474		old_locus_tag=AWM75_02150
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	482522	482995	-	WP_067977674.1	WP_067977674.1		ComGF family competence protein			AWM75_RS02150	474	157	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	482967	483260	-							AWM75_RS08780	294		old_locus_tag=AWM75_02155
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	482967	483260	-	WP_067977676.1	WP_067977676.1		hypothetical protein			AWM75_RS08780	294	97	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	483235	483666	-							AWM75_RS02160	432		old_locus_tag=AWM75_02160
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	483235	483666	-	WP_067977679.1	WP_067977679.1		type II secretion system GspH family protein			AWM75_RS02160	432	143	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	483702	484004	-							AWM75_RS02165	303		old_locus_tag=AWM75_02165
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	483702	484004	-	WP_067977682.1	WP_067977682.1		hypothetical protein			AWM75_RS02165	303	100	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	484047	485129	-							AWM75_RS02170	1083		old_locus_tag=AWM75_02170
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	484047	485129	-	WP_067977684.1	WP_067977684.1		type II secretion system F family protein			AWM75_RS02170	1083	360	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	485068	486063	-					tadA		AWM75_RS02175	996		old_locus_tag=AWM75_02175
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	485068	486063	-	WP_234946621.1	WP_234946621.1		Flp pilus assembly complex ATPase component TadA	tadA		AWM75_RS02175	996	331	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	486296	486625	+							AWM75_RS02180	330		old_locus_tag=AWM75_02180
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	486296	486625	+	WP_067977686.1	WP_067977686.1		hypothetical protein			AWM75_RS02180	330	109	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	486618	487652	+							AWM75_RS02185	1035		old_locus_tag=AWM75_02185
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	486618	487652	+	WP_067977689.1	WP_067977689.1		V-type ATPase subunit			AWM75_RS02185	1035	344	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	487649	489607	+							AWM75_RS02190	1959		old_locus_tag=AWM75_02190
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	487649	489607	+	WP_067977691.1	WP_067977691.1		ATPase			AWM75_RS02190	1959	652	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	489610	490041	+							AWM75_RS02195	432		old_locus_tag=AWM75_02195
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	489610	490041	+	WP_067977692.1	WP_067977692.1		ATP synthase subunit C			AWM75_RS02195	432	143	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	490041	490346	+							AWM75_RS02200	306		old_locus_tag=AWM75_02200
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	490041	490346	+	WP_067977694.1	WP_067977694.1		V-type ATP synthase subunit F			AWM75_RS02200	306	101	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	490362	490955	+							AWM75_RS02205	594		old_locus_tag=AWM75_02205
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	490362	490955	+	WP_067977697.1	WP_067977697.1		OmpH family outer membrane protein			AWM75_RS02205	594	197	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	490945	492708	+							AWM75_RS02210	1764		old_locus_tag=AWM75_02210
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	490945	492708	+	WP_067977698.1	WP_067977698.1		V-type ATP synthase subunit A			AWM75_RS02210	1764	587	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	492722	494113	+							AWM75_RS02215	1392		old_locus_tag=AWM75_02215
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	492722	494113	+	WP_067977700.1	WP_067977700.1		V-type ATP synthase subunit B			AWM75_RS02215	1392	463	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	494116	494733	+							AWM75_RS02220	618		old_locus_tag=AWM75_02220
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	494116	494733	+	WP_067977704.1	WP_067977704.1		V-type ATP synthase subunit D			AWM75_RS02220	618	205	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	494866	495573	-							AWM75_RS02225	708		old_locus_tag=AWM75_02225
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	494866	495573	-	WP_067977706.1	WP_067977706.1		aquaporin family protein			AWM75_RS02225	708	235	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	495576	497420	-					glpO		AWM75_RS02230	1845		old_locus_tag=AWM75_02230
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	495576	497420	-	WP_067977708.1	WP_067977708.1		type 1 glycerol-3-phosphate oxidase	glpO		AWM75_RS02230	1845	614	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	497439	498941	-					glpK		AWM75_RS02235	1503		old_locus_tag=AWM75_02235
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	497439	498941	-	WP_067977711.1	WP_067977711.1		glycerol kinase GlpK	glpK		AWM75_RS02235	1503	500	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	499238	500686	-							AWM75_RS02240	1449		old_locus_tag=AWM75_02240
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	499238	500686	-	WP_067977713.1	WP_067977713.1		helix-turn-helix domain-containing protein			AWM75_RS02240	1449	482	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	500661	501998	-							AWM75_RS02245	1338		old_locus_tag=AWM75_02245
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	500661	501998	-	WP_067977716.1	WP_067977716.1		NAD(P)/FAD-dependent oxidoreductase			AWM75_RS02245	1338	445	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	502084	502815	-							AWM75_RS02250	732		old_locus_tag=AWM75_02250
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	502084	502815	-	WP_067977718.1	WP_067977718.1		YebC/PmpR family DNA-binding transcriptional regulator			AWM75_RS02250	732	243	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	502876	503766	-							AWM75_RS02255	891		old_locus_tag=AWM75_02255
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	502876	503766	-	WP_158320148.1	WP_158320148.1		diacylglycerol kinase family lipid kinase			AWM75_RS02255	891	296	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	503894	504904	-					ccpA		AWM75_RS02260	1011		old_locus_tag=AWM75_02260
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	503894	504904	-	WP_067977723.1	WP_067977723.1		catabolite control protein A	ccpA		AWM75_RS02260	1011	336	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	505114	505794	-							AWM75_RS02265	681		old_locus_tag=AWM75_02265
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	505114	505794	-	WP_074572561.1	WP_074572561.1		YtxH domain-containing protein			AWM75_RS02265	681	226	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	505815	506336	-							AWM75_RS02270	522		old_locus_tag=AWM75_02270
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	505815	506336	-	WP_067977725.1	WP_067977725.1		DUF948 domain-containing protein			AWM75_RS02270	522	173	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	506507	507352	+							AWM75_RS02275	846		old_locus_tag=AWM75_02275
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	506507	507352	+	WP_067977727.1	WP_067977727.1		mechanosensitive ion channel family protein			AWM75_RS02275	846	281	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	507503	508000	-							AWM75_RS02280	498		old_locus_tag=AWM75_02280
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	507503	508000	-	WP_067977729.1	WP_067977729.1		metallophosphoesterase			AWM75_RS02280	498	165	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	508000	508608	-							AWM75_RS02285	609		old_locus_tag=AWM75_02285
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	508000	508608	-	WP_067977732.1	WP_067977732.1		XTP/dITP diphosphatase			AWM75_RS02285	609	202	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	508601	509428	-					murI		AWM75_RS02290	828		old_locus_tag=AWM75_02290
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	508601	509428	-	WP_067977734.1	WP_067977734.1		glutamate racemase	murI		AWM75_RS02290	828	275	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	509526	509975	+					mgsA		AWM75_RS02295	450		old_locus_tag=AWM75_02295
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	509526	509975	+	WP_067977737.1	WP_067977737.1		methylglyoxal synthase	mgsA		AWM75_RS02295	450	149	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	510078	510995	-							AWM75_RS02300	918		old_locus_tag=AWM75_02300
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	510078	510995	-	WP_067977740.1	WP_067977740.1		nucleoside hydrolase			AWM75_RS02300	918	305	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	511140	511787	+							AWM75_RS02305	648		old_locus_tag=AWM75_02305
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	511140	511787	+	WP_067977742.1	WP_067977742.1		sulfatase-like hydrolase/transferase			AWM75_RS02305	648	215	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	511850	512836	+							AWM75_RS02310	987		old_locus_tag=AWM75_02310
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	511850	512836	+	WP_067977745.1	WP_067977745.1		sulfatase-like hydrolase/transferase			AWM75_RS02310	987	328	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	512973	513962	-					pta		AWM75_RS02315	990		old_locus_tag=AWM75_02315
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	512973	513962	-	WP_067977747.1	WP_067977747.1		phosphate acetyltransferase	pta		AWM75_RS02315	990	329	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	514046	515527	-							AWM75_RS02320	1482		old_locus_tag=AWM75_02320
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	514046	515527	-	WP_067977749.1	WP_067977749.1		FGGY family carbohydrate kinase			AWM75_RS02320	1482	493	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	515790	517145	+							AWM75_RS02325	1356		old_locus_tag=AWM75_02325
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	515790	517145	+	WP_067977752.1	WP_067977752.1		ISL3 family transposase			AWM75_RS02325	1356	451	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	517560	519989	-					pheT		AWM75_RS02330	2430		old_locus_tag=AWM75_02330
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	517560	519989	-	WP_067977754.1	WP_067977754.1		phenylalanine--tRNA ligase subunit beta	pheT		AWM75_RS02330	2430	809	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	520003	521040	-					pheS		AWM75_RS02335	1038		old_locus_tag=AWM75_02335
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	520003	521040	-	WP_067977756.1	WP_067977756.1		phenylalanine--tRNA ligase subunit alpha	pheS		AWM75_RS02335	1038	345	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	521336	521689	-							AWM75_RS02340	354		old_locus_tag=AWM75_02340
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	521336	521689	-	WP_067977759.1	WP_067977759.1		helix-turn-helix transcriptional regulator			AWM75_RS02340	354	117	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	521682	522287	-							AWM75_RS02345	606		old_locus_tag=AWM75_02345
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	521682	522287	-	WP_067977761.1	WP_067977761.1		phosphohydrolase			AWM75_RS02345	606	201	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	522303	523064	-							AWM75_RS02350	762		old_locus_tag=AWM75_02350
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	522303	523064	-	WP_067977763.1	WP_067977763.1		RNA methyltransferase			AWM75_RS02350	762	253	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	523064	524458	-					pepV		AWM75_RS02355	1395		old_locus_tag=AWM75_02355
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	523064	524458	-	WP_067977766.1	WP_067977766.1		dipeptidase PepV	pepV		AWM75_RS02355	1395	464	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	524647	525375	-							AWM75_RS02360	729		old_locus_tag=AWM75_02360
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	524647	525375	-	WP_067977770.1	WP_067977770.1		rRNA pseudouridine synthase			AWM75_RS02360	729	242	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	525362	527062	-							AWM75_RS02365	1701		old_locus_tag=AWM75_02365
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	525362	527062	-	WP_067977772.1	WP_067977772.1		polysaccharide biosynthesis protein			AWM75_RS02365	1701	566	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	527220	528071	-							AWM75_RS02370	852		old_locus_tag=AWM75_02370
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	527220	528071	-	WP_067977775.1	WP_067977775.1		pyridoxamine kinase			AWM75_RS02370	852	283	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	528281	530695	-					leuS		AWM75_RS02375	2415		old_locus_tag=AWM75_02375
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	528281	530695	-	WP_067977778.1	WP_067977778.1		leucine--tRNA ligase	leuS		AWM75_RS02375	2415	804	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	530995	532806	-							AWM75_RS02380	1812		old_locus_tag=AWM75_02380
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	530995	532806	-	WP_067977781.1	WP_067977781.1		LysM peptidoglycan-binding domain-containing protein			AWM75_RS02380	1812	603	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	533003	533572	+							AWM75_RS02385	570		old_locus_tag=AWM75_02385
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	533003	533572	+	WP_067977784.1	WP_067977784.1		class I SAM-dependent methyltransferase			AWM75_RS02385	570	189	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	533572	534249	+							AWM75_RS02390	678		old_locus_tag=AWM75_02390
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	533572	534249	+	WP_067977785.1	WP_067977785.1		hypothetical protein			AWM75_RS02390	678	225	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	534279	534479	-							AWM75_RS02395	201		old_locus_tag=AWM75_02395
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	534279	534479	-	WP_067977788.1	WP_067977788.1		cold-shock protein			AWM75_RS02395	201	66	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	534670	535350	-					radC		AWM75_RS02400	681		old_locus_tag=AWM75_02400
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	534670	535350	-	WP_234946629.1	WP_234946629.1		DNA repair protein RadC	radC		AWM75_RS02400	681	226	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	535434	536078	-							AWM75_RS02405	645		old_locus_tag=AWM75_02405
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	535434	536078	-	WP_067977792.1	WP_067977792.1		HAD family phosphatase			AWM75_RS02405	645	214	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	536091	538730	-							AWM75_RS02410	2640		old_locus_tag=AWM75_02410
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	536091	538730	-	WP_067977795.1	WP_067977795.1		valine--tRNA ligase			AWM75_RS02410	2640	879	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	538987	539388	-							AWM75_RS02415	402		old_locus_tag=AWM75_02415
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	538987	539388	-	WP_067977797.1	WP_067977797.1		rhodanese-like domain-containing protein			AWM75_RS02415	402	133	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	539403	540371	-							AWM75_RS02420	969		old_locus_tag=AWM75_02420
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	539403	540371	-	WP_067977799.1	WP_067977799.1		ROK family glucokinase			AWM75_RS02420	969	322	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	540383	541024	-							AWM75_RS02425	642		old_locus_tag=AWM75_02425
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	540383	541024	-	WP_067977801.1	WP_067977801.1		rhomboid family intramembrane serine protease			AWM75_RS02425	642	213	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	541086	541241	-					rpmG		AWM75_RS02430	156		old_locus_tag=AWM75_02430
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	541086	541241	-	WP_067977804.1	WP_067977804.1		50S ribosomal protein L33	rpmG		AWM75_RS02430	156	51	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	541323	543464	-							AWM75_RS02435	2142		old_locus_tag=AWM75_02435
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	541323	543464	-	WP_143236698.1	WP_143236698.1		penicillin-binding protein 2			AWM75_RS02435	2142	713	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	543586	546264	+							AWM75_RS02440	2679		old_locus_tag=AWM75_02440
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	543586	546264	+	WP_067977809.1	WP_067977809.1		YfhO family protein			AWM75_RS02440	2679	892	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	546306	546914	-							AWM75_RS02445	609		old_locus_tag=AWM75_02445
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	546306	546914	-	WP_067977811.1	WP_067977811.1		superoxide dismutase			AWM75_RS02445	609	202	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	547235	547801	+							AWM75_RS08545	567		
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	547235	547801	+	WP_234946630.1	WP_234946630.1		DUF1189 domain-containing protein			AWM75_RS08545	567	188	
gene	protein_coding	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	547844	548404	-					efp		AWM75_RS02455	561		old_locus_tag=AWM75_02455
CDS	with_protein	GCF_001543245.1	Primary Assembly	chromosome		NZ_CP014163.1	547844	548404	-	WP_067977815.1	WP_067977815.1		elongation factor P	efp		AWM75_RS02455	561	186	
