# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	353559	354407	-	WP_059348444.1	WP_059348444.1		SDR family oxidoreductase			APT62_RS01555	849	282	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	354508	354981	+							APT62_RS01560	474		old_locus_tag=APT62_01560
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	354508	354981	+	WP_059348445.1	WP_059348445.1		Rrf2 family transcriptional regulator			APT62_RS01560	474	157	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	355640	356917	+							APT62_RS01565	1278		old_locus_tag=APT62_01565
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	355640	356917	+	WP_059349361.1	WP_059349361.1		O-acetylhomoserine aminocarboxypropyltransferase/cysteine synthase			APT62_RS01565	1278	425	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	357517	358146	+							APT62_RS01570	630		old_locus_tag=APT62_01570
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	357517	358146	+	WP_059348446.1	WP_059348446.1		hypothetical protein			APT62_RS01570	630	209	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	358191	358385	+							APT62_RS01575	195		old_locus_tag=APT62_01575
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	358191	358385	+	WP_016897894.1	WP_016897894.1		YwbE family protein			APT62_RS01575	195	64	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	358707	359389	-							APT62_RS01580	683		old_locus_tag=APT62_01580
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	358707	359389	-	WP_162492204.1	WP_162492204.1		IS6 family transposase			APT62_RS01580	684	227	ribosomal_slippage
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	359614	359901	+							APT62_RS01585	288		old_locus_tag=APT62_01585
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	359614	359901	+	WP_082685332.1	WP_082685332.1		hypothetical protein			APT62_RS01585	288	95	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	360380	360721	+							APT62_RS01590	342		old_locus_tag=APT62_01590
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	360380	360721	+	WP_059348447.1	WP_059348447.1		hypothetical protein			APT62_RS01590	342	113	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	361463	362110	+							APT62_RS01595	648		old_locus_tag=APT62_01595
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	361463	362110	+	WP_059348448.1	WP_059348448.1		hypothetical protein			APT62_RS01595	648	215	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	362120	362455	+							APT62_RS01600	336		old_locus_tag=APT62_01600
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	362120	362455	+	WP_159025924.1	WP_159025924.1		hypothetical protein			APT62_RS01600	336	111	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	362759	362944	-							APT62_RS01605	186		old_locus_tag=APT62_01605
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	362759	362944	-	WP_059348450.1	WP_059348450.1		hypothetical protein			APT62_RS01605	186	61	
gene	pseudogene	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	363041	363361	-							APT62_RS09525	321		partial;pseudo
CDS	without_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	363041	363361	-				replication protein			APT62_RS09525	321		partial;pseudo
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	363419	364102	-							APT62_RS01610	684		old_locus_tag=APT62_01610
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	363419	364102	-	WP_026465313.1	WP_026465313.1		IS6 family transposase			APT62_RS01610	684	227	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	364359	364958	+							APT62_RS01615	600		old_locus_tag=APT62_01615
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	364359	364958	+	WP_059348451.1	WP_059348451.1		thioredoxin fold domain-containing protein			APT62_RS01615	600	199	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	364973	365203	+							APT62_RS01620	231		old_locus_tag=APT62_01620
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	364973	365203	+	WP_059348452.1	WP_059348452.1		hypothetical protein			APT62_RS01620	231	76	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	365369	366052	-							APT62_RS01625	684		old_locus_tag=APT62_01625
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	365369	366052	-	WP_002329884.1	WP_002329884.1		IS6 family transposase			APT62_RS01625	684	227	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	366094	366414	+							APT62_RS01630	321		old_locus_tag=APT62_01630
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	366094	366414	+	WP_059348453.1	WP_059348453.1		hypothetical protein			APT62_RS01630	321	106	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	366534	366725	+							APT62_RS01635	192		old_locus_tag=APT62_01635
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	366534	366725	+	WP_128492279.1	WP_128492279.1		AbrB/MazE/SpoVT family DNA-binding domain-containing protein			APT62_RS01635	192	63	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	366722	367111	+							APT62_RS01640	390		old_locus_tag=APT62_01640
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	366722	367111	+	WP_082148263.1	WP_082148263.1		type II toxin-antitoxin system death-on-curing family toxin			APT62_RS01640	390	129	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	367376	367600	+							APT62_RS01645	225		old_locus_tag=APT62_01645
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	367376	367600	+	WP_026465862.1	WP_026465862.1		hypothetical protein			APT62_RS01645	225	74	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	367779	368462	-							APT62_RS01650	684		old_locus_tag=APT62_01650
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	367779	368462	-	WP_059348454.1	WP_059348454.1		IS6 family transposase			APT62_RS01650	684	227	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	368575	368865	+							APT62_RS01655	291		old_locus_tag=APT62_01655
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	368575	368865	+	WP_059348455.1	WP_059348455.1		hypothetical protein			APT62_RS01655	291	96	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	369120	369716	+							APT62_RS01660	597		old_locus_tag=APT62_01660
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	369120	369716	+	WP_059348456.1	WP_059348456.1		phosphoglycerate mutase family protein			APT62_RS01660	597	198	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	369839	370522	+							APT62_RS01665	684		old_locus_tag=APT62_01665
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	369839	370522	+	WP_059348457.1	WP_059348457.1		IS6 family transposase			APT62_RS01665	684	227	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	370586	371770	-							APT62_RS01670	1185		old_locus_tag=APT62_01670
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	370586	371770	-	WP_059348458.1	WP_059348458.1		helix-turn-helix domain-containing protein			APT62_RS01670	1185	394	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	371883	372860	+							APT62_RS01675	978		old_locus_tag=APT62_01675
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	371883	372860	+	WP_059348459.1	WP_059348459.1		NAD-dependent epimerase/dehydratase family protein			APT62_RS01675	978	325	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	373278	373463	-							APT62_RS09530	186		
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	373278	373463	-	WP_082685335.1	WP_082685335.1		hypothetical protein			APT62_RS09530	186	61	
gene	pseudogene	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	373466	373738	+							APT62_RS01680	273		partial;pseudo;old_locus_tag=APT62_01680
CDS	without_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	373466	373738	+				DDE-type integrase/transposase/recombinase			APT62_RS01680	273		partial;pseudo
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	374292	375755	+							APT62_RS01685	1464		old_locus_tag=APT62_01685
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	374292	375755	+	WP_059348460.1	WP_059348460.1		chorismate-binding protein			APT62_RS01685	1464	487	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	375758	376345	+							APT62_RS01690	588		old_locus_tag=APT62_01690
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	375758	376345	+	WP_059348461.1	WP_059348461.1		aminodeoxychorismate/anthranilate synthase component II			APT62_RS01690	588	195	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	376338	377366	+					trpD		APT62_RS01695	1029		old_locus_tag=APT62_01695
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	376338	377366	+	WP_059348462.1	WP_059348462.1		anthranilate phosphoribosyltransferase	trpD		APT62_RS01695	1029	342	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	377363	378145	+					trpC		APT62_RS01700	783		old_locus_tag=APT62_01700
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	377363	378145	+	WP_059348463.1	WP_059348463.1		indole-3-glycerol phosphate synthase TrpC	trpC		APT62_RS01700	783	260	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	378145	378759	+							APT62_RS01705	615		old_locus_tag=APT62_01705
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	378145	378759	+	WP_059348464.1	WP_059348464.1		phosphoribosylanthranilate isomerase			APT62_RS01705	615	204	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	378752	379936	+					trpB		APT62_RS01710	1185		old_locus_tag=APT62_01710
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	378752	379936	+	WP_059348465.1	WP_059348465.1		tryptophan synthase subunit beta	trpB		APT62_RS01710	1185	394	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	379929	380699	+					trpA		APT62_RS01715	771		old_locus_tag=APT62_01715
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	379929	380699	+	WP_059348466.1	WP_059348466.1		tryptophan synthase subunit alpha	trpA		APT62_RS01715	771	256	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	381402	381731	+							APT62_RS01720	330		old_locus_tag=APT62_01720
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	381402	381731	+	WP_059348467.1	WP_059348467.1		hypothetical protein			APT62_RS01720	330	109	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	382246	382800	+							APT62_RS01725	555		old_locus_tag=APT62_01725
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	382246	382800	+	WP_059348468.1	WP_059348468.1		DUF3267 domain-containing protein			APT62_RS01725	555	184	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	382864	383244	-							APT62_RS01730	381		old_locus_tag=APT62_01730
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	382864	383244	-	WP_059348469.1	WP_059348469.1		VOC family protein			APT62_RS01730	381	126	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	383401	384771	+							APT62_RS01735	1371		old_locus_tag=APT62_01735
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	383401	384771	+	WP_059348470.1	WP_059348470.1		hypothetical protein			APT62_RS01735	1371	456	
gene	pseudogene	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	385011	385202	+							APT62_RS01740	192		partial;pseudo;old_locus_tag=APT62_01740
CDS	without_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	385011	385202	+				PTS lactose/cellobiose transporter subunit IIA			APT62_RS01740	192		partial;pseudo
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	385203	385520	+							APT62_RS01745	318		old_locus_tag=APT62_01745
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	385203	385520	+	WP_059348471.1	WP_059348471.1		PTS sugar transporter subunit IIB			APT62_RS01745	318	105	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	385590	386072	-							APT62_RS01750	483		old_locus_tag=APT62_01750
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	385590	386072	-	WP_059348472.1	WP_059348472.1		ECF transporter S component			APT62_RS01750	483	160	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	386271	386987	-							APT62_RS01755	717		old_locus_tag=APT62_01755
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	386271	386987	-	WP_059348473.1	WP_059348473.1		GntR family transcriptional regulator			APT62_RS01755	717	238	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	387098	387289	-							APT62_RS01760	192		old_locus_tag=APT62_01760
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	387098	387289	-	WP_059348474.1	WP_059348474.1		hypothetical protein			APT62_RS01760	192	63	
gene	pseudogene	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	387333	387810	-							APT62_RS01765	478		partial;pseudo;old_locus_tag=APT62_01765
CDS	without_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	387333	387810	-				PTS transporter subunit EIIC			APT62_RS01765	478		partial;pseudo
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	387840	389228	-							APT62_RS01770	1389		old_locus_tag=APT62_01770
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	387840	389228	-	WP_059348476.1	WP_059348476.1		glycoside hydrolase family 1 protein			APT62_RS01770	1389	462	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	389509	391377	+							APT62_RS01775	1869		old_locus_tag=APT62_01775
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	389509	391377	+	WP_059348477.1	WP_059348477.1		metallophosphoesterase family protein			APT62_RS01775	1869	622	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	391548	391862	+							APT62_RS01780	315		old_locus_tag=APT62_01780
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	391548	391862	+	WP_059348478.1	WP_059348478.1		DUF2316 family protein			APT62_RS01780	315	104	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	392036	392704	+							APT62_RS01785	669		old_locus_tag=APT62_01785
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	392036	392704	+	WP_026466587.1	WP_026466587.1		RluA family pseudouridine synthase			APT62_RS01785	669	222	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	392898	393785	-							APT62_RS01790	888		old_locus_tag=APT62_01790
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	392898	393785	-	WP_059348479.1	WP_059348479.1		LysR family transcriptional regulator			APT62_RS01790	888	295	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	393992	394489	+							APT62_RS01795	498		old_locus_tag=APT62_01795
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	393992	394489	+	WP_236747992.1	WP_236747992.1		sugar O-acetyltransferase			APT62_RS01795	498	165	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	394960	395712	-							APT62_RS01800	753		old_locus_tag=APT62_01800
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	394960	395712	-	WP_059348481.1	WP_059348481.1		3-oxoacyl-ACP reductase FabG			APT62_RS01800	753	250	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	395899	396630	+					yaaA		APT62_RS01805	732		old_locus_tag=APT62_01805
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	395899	396630	+	WP_059348482.1	WP_059348482.1		peroxide stress protein YaaA	yaaA		APT62_RS01805	732	243	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	396705	397352	+							APT62_RS01810	648		old_locus_tag=APT62_01810
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	396705	397352	+	WP_059348483.1	WP_059348483.1		DUF6241 domain-containing protein			APT62_RS01810	648	215	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	397493	397795	+							APT62_RS01815	303		old_locus_tag=APT62_01815
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	397493	397795	+	WP_026466581.1	WP_026466581.1		helix-turn-helix domain-containing protein			APT62_RS01815	303	100	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	397901	399085	+							APT62_RS01820	1185		old_locus_tag=APT62_01820
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	397901	399085	+	WP_059348484.1	WP_059348484.1		NADH-dependent flavin oxidoreductase			APT62_RS01820	1185	394	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	399376	401007	+							APT62_RS01825	1632		old_locus_tag=APT62_01825
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	399376	401007	+	WP_236747993.1	WP_236747993.1		catalase			APT62_RS01825	1632	543	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	401049	401609	+							APT62_RS01830	561		old_locus_tag=APT62_01830
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	401049	401609	+	WP_159025925.1	WP_159025925.1		hypothetical protein			APT62_RS01830	561	186	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	401811	402296	+							APT62_RS01835	486		old_locus_tag=APT62_01835
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	401811	402296	+	WP_059348486.1	WP_059348486.1		PTS sugar transporter subunit IIA			APT62_RS01835	486	161	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	402329	402619	+							APT62_RS01840	291		old_locus_tag=APT62_01840
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	402329	402619	+	WP_016897230.1	WP_016897230.1		hypothetical protein			APT62_RS01840	291	96	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	402649	404052	+							APT62_RS01845	1404		old_locus_tag=APT62_01845
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	402649	404052	+	WP_026466576.1	WP_026466576.1		PTS glucitol transporter subunit IIA			APT62_RS01845	1404	467	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	404158	404913	-							APT62_RS01850	756		old_locus_tag=APT62_01850
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	404158	404913	-	WP_059348487.1	WP_059348487.1		DeoR/GlpR family DNA-binding transcription regulator			APT62_RS01850	756	251	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	405078	406010	-					lacC		APT62_RS01855	933		old_locus_tag=APT62_01855
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	405078	406010	-	WP_059348488.1	WP_059348488.1		tagatose-6-phosphate kinase	lacC		APT62_RS01855	933	310	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	406022	406534	-					lacB		APT62_RS01860	513		old_locus_tag=APT62_01860
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	406022	406534	-	WP_059348489.1	WP_059348489.1		galactose-6-phosphate isomerase subunit LacB	lacB		APT62_RS01860	513	170	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	406559	406987	-					lacA		APT62_RS01865	429		old_locus_tag=APT62_01865
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	406559	406987	-	WP_059348490.1	WP_059348490.1		galactose-6-phosphate isomerase subunit LacA	lacA		APT62_RS01865	429	142	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	407199	408191	+					lacD		APT62_RS01870	993		old_locus_tag=APT62_01870
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	407199	408191	+	WP_059348491.1	WP_059348491.1		tagatose-bisphosphate aldolase	lacD		APT62_RS01870	993	330	
gene	pseudogene	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	408216	408485	+							APT62_RS09780	270		partial;pseudo;old_locus_tag=APT62_01875
CDS	without_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	408216	408485	+				PTS lactose/cellobiose transporter subunit IIA			APT62_RS09780	270		partial;pseudo
gene	pseudogene	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	408465	409213	+							APT62_RS09785	749		pseudo
CDS	without_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	408465	409213	+				2-keto-3-deoxygluconate permease			APT62_RS09785	749		pseudo
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	409399	410334	+							APT62_RS01880	936		old_locus_tag=APT62_01880
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	409399	410334	+	WP_059348492.1	WP_059348492.1		2-keto-3-deoxygluconate permease			APT62_RS01880	936	311	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	410529	411113	+							APT62_RS01885	585		old_locus_tag=APT62_01885
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	410529	411113	+	WP_059348493.1	WP_059348493.1		sugar O-acetyltransferase			APT62_RS01885	585	194	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	411150	411641	+							APT62_RS01890	492		old_locus_tag=APT62_01890
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	411150	411641	+	WP_016897240.1	WP_016897240.1		DUF1456 family protein			APT62_RS01890	492	163	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	411754	413163	+					rlmD		APT62_RS01895	1410		old_locus_tag=APT62_01895
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	411754	413163	+	WP_059348494.1	WP_059348494.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		APT62_RS01895	1410	469	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	413411	414292	-							APT62_RS01900	882		old_locus_tag=APT62_01900
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	413411	414292	-	WP_059348495.1	WP_059348495.1		polysaccharide deacetylase family protein			APT62_RS01900	882	293	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	414507	415082	-							APT62_RS01905	576		old_locus_tag=APT62_01905
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	414507	415082	-	WP_059348496.1	WP_059348496.1		rhodanese-like domain-containing protein			APT62_RS01905	576	191	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	415247	415819	+							APT62_RS01910	573		old_locus_tag=APT62_01910
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	415247	415819	+	WP_059348497.1	WP_059348497.1		TIGR00730 family Rossman fold protein			APT62_RS01910	573	190	
gene	pseudogene	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	415852	416124	-							APT62_RS01915	273		partial;pseudo;old_locus_tag=APT62_01915
CDS	without_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	415852	416124	-				IS30 family transposase			APT62_RS01915	273		partial;pseudo
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	416522	417931	+							APT62_RS01920	1410		old_locus_tag=APT62_01920
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	416522	417931	+	WP_059348498.1	WP_059348498.1		amino acid permease			APT62_RS01920	1410	469	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	417921	418841	+					mmuM		APT62_RS01925	921		old_locus_tag=APT62_01925
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	417921	418841	+	WP_026466563.1	WP_026466563.1		homocysteine S-methyltransferase	mmuM		APT62_RS01925	921	306	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	419440	419955	-							APT62_RS01930	516		old_locus_tag=APT62_01930
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	419440	419955	-	WP_026466562.1	WP_026466562.1		hypothetical protein			APT62_RS01930	516	171	
gene	protein_coding	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	420152	420856	+					budA		APT62_RS01935	705		old_locus_tag=APT62_01935
CDS	with_protein	GCF_001518795.1	Primary Assembly	chromosome		NZ_CP013988.1	420152	420856	+	WP_059348499.1	WP_059348499.1		acetolactate decarboxylase	budA		APT62_RS01935	705	234	
