# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	560296	561105	-					proC		AWM76_RS02705	810		old_locus_tag=AWM76_02705
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	560296	561105	-	WP_060779330.1	WP_060779330.1		pyrroline-5-carboxylate reductase	proC		AWM76_RS02705	810	269	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	561276	562088	+							AWM76_RS02710	813		old_locus_tag=AWM76_02710
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	561276	562088	+	WP_039936048.1	WP_039936048.1		DUF1189 family protein			AWM76_RS02710	813	270	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	562206	563150	+							AWM76_RS02715	945		old_locus_tag=AWM76_02715
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	562206	563150	+	WP_003143810.1	WP_003143810.1		aldo/keto reductase			AWM76_RS02715	945	314	
gene	rRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	563721	565270	+							AWM76_RS02720	1550		old_locus_tag=AWM76_02720
rRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	563721	565270	+				16S ribosomal RNA			AWM76_RS02720	1550		
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	565365	565438	+							AWM76_RS02725	74		old_locus_tag=AWM76_02725
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	565365	565438	+				tRNA-Ile			AWM76_RS02725	74		anticodon=GAT
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	565487	565559	+							AWM76_RS02730	73		old_locus_tag=AWM76_02730
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	565487	565559	+				tRNA-Ala			AWM76_RS02730	73		anticodon=TGC
gene	rRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	565744	568645	+							AWM76_RS02735	2902		old_locus_tag=AWM76_02735
rRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	565744	568645	+				23S ribosomal RNA			AWM76_RS02735	2902		
gene	rRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	568725	568840	+					rrf		AWM76_RS02740	116		old_locus_tag=AWM76_02740
rRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	568725	568840	+				5S ribosomal RNA	rrf		AWM76_RS02740	116		
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	568852	568925	+							AWM76_RS02745	74		old_locus_tag=AWM76_02745
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	568852	568925	+				tRNA-Asn			AWM76_RS02745	74		anticodon=GTT
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	568946	569032	+							AWM76_RS02750	87		old_locus_tag=AWM76_02750
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	568946	569032	+				tRNA-Ser			AWM76_RS02750	87		anticodon=GGA
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569049	569120	+							AWM76_RS02755	72		old_locus_tag=AWM76_02755
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569049	569120	+				tRNA-Glu			AWM76_RS02755	72		anticodon=TTC
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569129	569201	+							AWM76_RS02760	73		old_locus_tag=AWM76_02760
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569129	569201	+				tRNA-Val			AWM76_RS02760	73		anticodon=TAC
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569227	569299	+							AWM76_RS02765	73		old_locus_tag=AWM76_02765
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569227	569299	+				tRNA-Asp			AWM76_RS02765	73		anticodon=GTC
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569323	569395	+							AWM76_RS02770	73		old_locus_tag=AWM76_02770
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569323	569395	+				tRNA-Phe			AWM76_RS02770	73		anticodon=GAA
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569399	569479	+							AWM76_RS02775	81		old_locus_tag=AWM76_02775
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569399	569479	+				tRNA-Tyr			AWM76_RS02775	81		anticodon=GTA
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569514	569584	+							AWM76_RS02780	71		old_locus_tag=AWM76_02780
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569514	569584	+				tRNA-Trp			AWM76_RS02780	71		anticodon=CCA
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569608	569680	+							AWM76_RS02785	73		old_locus_tag=AWM76_02785
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569608	569680	+				tRNA-His			AWM76_RS02785	73		anticodon=GTG
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569690	569761	+							AWM76_RS02790	72		old_locus_tag=AWM76_02790
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569690	569761	+				tRNA-Gln			AWM76_RS02790	72		anticodon=TTG
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569774	569844	+							AWM76_RS02795	71		old_locus_tag=AWM76_02795
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569774	569844	+				tRNA-Cys			AWM76_RS02795	71		anticodon=GCA
gene	tRNA	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569885	569968	+							AWM76_RS02800	84		old_locus_tag=AWM76_02800
tRNA		GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	569885	569968	+				tRNA-Leu			AWM76_RS02800	84		anticodon=CAA
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	570356	571696	-							AWM76_RS02805	1341		old_locus_tag=AWM76_02805
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	570356	571696	-	WP_060779331.1	WP_060779331.1		ISL3 family transposase			AWM76_RS02805	1341	446	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	571948	572115	+							AWM76_RS10800	168		
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	571948	572115	+	WP_003140895.1	WP_003140895.1		hypothetical protein			AWM76_RS10800	168	55	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	572299	572709	+							AWM76_RS02810	411		old_locus_tag=AWM76_02810
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	572299	572709	+	WP_003140897.1	WP_003140897.1		hypothetical protein			AWM76_RS02810	411	136	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	572889	573332	-							AWM76_RS02815	444		old_locus_tag=AWM76_02815
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	572889	573332	-	WP_050774094.1	WP_050774094.1		hypothetical protein			AWM76_RS02815	444	147	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	573666	574253	+							AWM76_RS02820	588		old_locus_tag=AWM76_02820
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	573666	574253	+	WP_016897805.1	WP_016897805.1		chromate transporter			AWM76_RS02820	588	195	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	574250	574822	+							AWM76_RS02825	573		old_locus_tag=AWM76_02825
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	574250	574822	+	WP_003140902.1	WP_003140902.1		chromate transporter			AWM76_RS02825	573	190	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	574903	575916	+							AWM76_RS02830	1014		old_locus_tag=AWM76_02830
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	574903	575916	+	WP_003140904.1	WP_003140904.1		LLM class flavin-dependent oxidoreductase			AWM76_RS02830	1014	337	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	576664	577500	+							AWM76_RS02835	837		old_locus_tag=AWM76_02835
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	576664	577500	+	WP_003140906.1	WP_003140906.1		MetQ/NlpA family ABC transporter substrate-binding protein			AWM76_RS02835	837	278	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	577620	578648	-							AWM76_RS02840	1029		old_locus_tag=AWM76_02840
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	577620	578648	-	WP_039934582.1	WP_039934582.1		3-deoxy-7-phosphoheptulonate synthase			AWM76_RS02840	1029	342	
gene	pseudogene	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	578765	579191	-					tnpA		AWM76_RS02845	427		pseudo;old_locus_tag=AWM76_02845
CDS	without_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	578765	579191	-				IS200/IS605 family transposase	tnpA		AWM76_RS02845	427		pseudo
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	579292	580434	+							AWM76_RS02850	1143		old_locus_tag=AWM76_02850
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	579292	580434	+	WP_060779332.1	WP_060779332.1		RNA-guided endonuclease TnpB family protein			AWM76_RS02850	1143	380	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	580814	581152	+							AWM76_RS02855	339		old_locus_tag=AWM76_02855
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	580814	581152	+	WP_003142791.1	WP_003142791.1		hypothetical protein			AWM76_RS02855	339	112	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	581340	582725	+							AWM76_RS02860	1386		old_locus_tag=AWM76_02860
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	581340	582725	+	WP_003142793.1	WP_003142793.1		L,D-transpeptidase family protein			AWM76_RS02860	1386	461	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	582953	583699	+							AWM76_RS02865	747		old_locus_tag=AWM76_02865
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	582953	583699	+	WP_003142795.1	WP_003142795.1		ATP-binding cassette domain-containing protein			AWM76_RS02865	747	248	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	583692	584375	+							AWM76_RS02870	684		old_locus_tag=AWM76_02870
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	583692	584375	+	WP_003142796.1	WP_003142796.1		ABC transporter permease			AWM76_RS02870	684	227	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	584487	585338	+							AWM76_RS02875	852		old_locus_tag=AWM76_02875
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	584487	585338	+	WP_003142798.1	WP_003142798.1		MetQ/NlpA family ABC transporter substrate-binding protein			AWM76_RS02875	852	283	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	586379	586945	+							AWM76_RS02880	567		old_locus_tag=AWM76_02880
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	586379	586945	+	WP_039935775.1	WP_039935775.1		NAD(P)H-dependent oxidoreductase			AWM76_RS02880	567	188	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	586927	587487	+							AWM76_RS02885	561		old_locus_tag=AWM76_02885
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	586927	587487	+	WP_003142802.1	WP_003142802.1		GNAT family N-acetyltransferase			AWM76_RS02885	561	186	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	587571	588359	+							AWM76_RS02890	789		old_locus_tag=AWM76_02890
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	587571	588359	+	WP_060779333.1	WP_060779333.1		amino acid ABC transporter permease			AWM76_RS02890	789	262	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	588469	589788	+							AWM76_RS02895	1320		old_locus_tag=AWM76_02895
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	588469	589788	+	WP_003140845.1	WP_003140845.1		IS1380 family transposase			AWM76_RS02895	1320	439	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	590031	590861	+							AWM76_RS02900	831		old_locus_tag=AWM76_02900
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	590031	590861	+	WP_003142362.1	WP_003142362.1		transporter substrate-binding domain-containing protein			AWM76_RS02900	831	276	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	590886	591716	+							AWM76_RS02905	831		old_locus_tag=AWM76_02905
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	590886	591716	+	WP_003142361.1	WP_003142361.1		transporter substrate-binding domain-containing protein			AWM76_RS02905	831	276	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	591735	592448	+							AWM76_RS02910	714		old_locus_tag=AWM76_02910
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	591735	592448	+	WP_060779334.1	WP_060779334.1		ABC transporter permease subunit			AWM76_RS02910	714	237	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	592445	593188	+							AWM76_RS02915	744		old_locus_tag=AWM76_02915
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	592445	593188	+	WP_003142358.1	WP_003142358.1		amino acid ABC transporter ATP-binding protein			AWM76_RS02915	744	247	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	593553	594665	-					ald		AWM76_RS02920	1113		old_locus_tag=AWM76_02920
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	593553	594665	-	WP_003142357.1	WP_003142357.1		alanine dehydrogenase	ald		AWM76_RS02920	1113	370	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	594743	595855	-							AWM76_RS02925	1113		old_locus_tag=AWM76_02925
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	594743	595855	-	WP_003142356.1	WP_003142356.1		hypothetical protein			AWM76_RS02925	1113	370	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	596089	596604	+					trmL		AWM76_RS02935	516		old_locus_tag=AWM76_02935
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	596089	596604	+	WP_003142354.1	WP_003142354.1		tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2'-O)-methyltransferase TrmL	trmL		AWM76_RS02935	516	171	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	596759	598525	+							AWM76_RS02940	1767		old_locus_tag=AWM76_02940
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	596759	598525	+	WP_003142353.1	WP_003142353.1		DUF4153 domain-containing protein			AWM76_RS02940	1767	588	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	598800	600893	+							AWM76_RS02945	2094		old_locus_tag=AWM76_02945
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	598800	600893	+	WP_003142352.1	WP_003142352.1		PBP1A family penicillin-binding protein			AWM76_RS02945	2094	697	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	601062	601445	+							AWM76_RS02950	384		old_locus_tag=AWM76_02950
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	601062	601445	+	WP_003142351.1	WP_003142351.1		YlbF family regulator			AWM76_RS02950	384	127	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	601692	602969	+							AWM76_RS02955	1278		old_locus_tag=AWM76_02955
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	601692	602969	+	WP_039935443.1	WP_039935443.1		DNA repair exonuclease			AWM76_RS02955	1278	425	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	602972	605719	+							AWM76_RS02960	2748		old_locus_tag=AWM76_02960
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	602972	605719	+	WP_003142349.1	WP_003142349.1		AAA family ATPase			AWM76_RS02960	2748	915	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	605744	606787	+							AWM76_RS02965	1044		old_locus_tag=AWM76_02965
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	605744	606787	+	WP_003142348.1	WP_003142348.1		HD domain-containing protein			AWM76_RS02965	1044	347	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	607279	607689	+							AWM76_RS02970	411		old_locus_tag=AWM76_02970
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	607279	607689	+	WP_003142346.1	WP_003142346.1		hypothetical protein			AWM76_RS02970	411	136	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	607712	609289	+							AWM76_RS02975	1578		old_locus_tag=AWM76_02975
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	607712	609289	+	WP_003142345.1	WP_003142345.1		bifunctional metallophosphatase/5'-nucleotidase			AWM76_RS02975	1578	525	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	609373	610896	-							AWM76_RS02980	1524		old_locus_tag=AWM76_02980
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	609373	610896	-	WP_060779335.1	WP_060779335.1		IS1182 family transposase			AWM76_RS02980	1524	507	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	611367	612497	-							AWM76_RS02985	1131		old_locus_tag=AWM76_02985
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	611367	612497	-	WP_003141613.1	WP_003141613.1		peptidylprolyl isomerase			AWM76_RS02985	1131	376	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	612611	612976	-							AWM76_RS02990	366		old_locus_tag=AWM76_02990
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	612611	612976	-	WP_003141611.1	WP_003141611.1		YtxH domain-containing protein			AWM76_RS02990	366	121	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	612978	613412	-							AWM76_RS02995	435		old_locus_tag=AWM76_02995
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	612978	613412	-	WP_003141609.1	WP_003141609.1		HIT family protein			AWM76_RS02995	435	144	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	613619	614374	+							AWM76_RS03000	756		old_locus_tag=AWM76_03000
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	613619	614374	+	WP_003141608.1	WP_003141608.1		ABC transporter ATP-binding protein			AWM76_RS03000	756	251	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	614361	615608	+							AWM76_RS03005	1248		old_locus_tag=AWM76_03005
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	614361	615608	+	WP_106427272.1	WP_106427272.1		ABC transporter permease			AWM76_RS03005	1248	415	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	615748	616566	+							AWM76_RS03010	819		old_locus_tag=AWM76_03010
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	615748	616566	+	WP_003141605.1	WP_003141605.1		phosphotransferase family protein			AWM76_RS03010	819	272	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	616920	617561	+					trmB		AWM76_RS03015	642		old_locus_tag=AWM76_03015
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	616920	617561	+	WP_003141604.1	WP_003141604.1		tRNA (guanosine(46)-N7)-methyltransferase TrmB	trmB		AWM76_RS03015	642	213	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	617609	617959	-							AWM76_RS03020	351		old_locus_tag=AWM76_03020
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	617609	617959	-	WP_003141603.1	WP_003141603.1		hypothetical protein			AWM76_RS03020	351	116	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	618357	618992	+							AWM76_RS03025	636		old_locus_tag=AWM76_03025
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	618357	618992	+	WP_039934972.1	WP_039934972.1		DUF4479 and tRNA-binding domain-containing protein			AWM76_RS03025	636	211	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	619051	619917	+							AWM76_RS03030	867		old_locus_tag=AWM76_03030
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	619051	619917	+	WP_003141601.1	WP_003141601.1		hypothetical protein			AWM76_RS03030	867	288	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	619910	621253	+					murC		AWM76_RS03035	1344		old_locus_tag=AWM76_03035
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	619910	621253	+	WP_003141600.1	WP_003141600.1		UDP-N-acetylmuramate--L-alanine ligase	murC		AWM76_RS03035	1344	447	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	621335	622312	+							AWM76_RS03040	978		old_locus_tag=AWM76_03040
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	621335	622312	+	WP_003141599.1	WP_003141599.1		magnesium transporter CorA family protein			AWM76_RS03040	978	325	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	622410	623312	+							AWM76_RS03045	903		old_locus_tag=AWM76_03045
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	622410	623312	+	WP_003141598.1	WP_003141598.1		UTP--glucose-1-phosphate uridylyltransferase			AWM76_RS03045	903	300	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	623369	624679	-							AWM76_RS03050	1311		old_locus_tag=AWM76_03050
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	623369	624679	-	WP_003141597.1	WP_003141597.1		alkaline phosphatase			AWM76_RS03050	1311	436	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	624812	625819	+							AWM76_RS03055	1008		old_locus_tag=AWM76_03055
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	624812	625819	+	WP_039934968.1	WP_039934968.1		nucleoid-associated protein			AWM76_RS03055	1008	335	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	625869	626051	+							AWM76_RS03060	183		old_locus_tag=AWM76_03060
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	625869	626051	+	WP_003141595.1	WP_003141595.1		hypothetical protein			AWM76_RS03060	183	60	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	626467	628269	+							AWM76_RS03065	1803		old_locus_tag=AWM76_03065
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	626467	628269	+	WP_003141594.1	WP_003141594.1		M3 family oligoendopeptidase			AWM76_RS03065	1803	600	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	628414	629232	+							AWM76_RS03070	819		old_locus_tag=AWM76_03070
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	628414	629232	+	WP_003141593.1	WP_003141593.1		ADP-ribosylglycohydrolase family protein			AWM76_RS03070	819	272	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	629254	629844	+							AWM76_RS03075	591		old_locus_tag=AWM76_03075
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	629254	629844	+	WP_003141592.1	WP_003141592.1		uracil-DNA glycosylase family protein			AWM76_RS03075	591	196	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	630215	630367	+							AWM76_RS10805	153		
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	630215	630367	+	WP_158320207.1	WP_158320207.1		hypothetical protein			AWM76_RS10805	153	50	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	630385	630807	-					tnpA		AWM76_RS03080	423		old_locus_tag=AWM76_03080
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	630385	630807	-	WP_060779336.1	WP_060779336.1		IS200/IS605 family transposase	tnpA		AWM76_RS03080	423	140	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	630908	632050	+							AWM76_RS03085	1143		old_locus_tag=AWM76_03085
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	630908	632050	+	WP_060779337.1	WP_060779337.1		RNA-guided endonuclease TnpB family protein			AWM76_RS03085	1143	380	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	632162	632665	+							AWM76_RS03090	504		old_locus_tag=AWM76_03090
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	632162	632665	+	WP_235585515.1	WP_235585515.1		MFS transporter			AWM76_RS03090	504	167	
gene	protein_coding	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	632761	633717	-							AWM76_RS03095	957		old_locus_tag=AWM76_03095
CDS	with_protein	GCF_001543285.1	Primary Assembly	chromosome		NZ_CP014164.1	632761	633717	-	WP_003141977.1	WP_003141977.1		glutathione S-transferase family protein			AWM76_RS03095	957	318	
