# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	201419	202714	+	WP_060777656.1	WP_060777656.1		adenylosuccinate lyase	purB	35767442	AWM73_RS00925	1296	431	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	202851	203753	+						35767730	AWM73_RS00930	903		old_locus_tag=AWM73_00930
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	202851	203753	+	WP_060777657.1	WP_060777657.1		acetamidase/formamidase family protein		35767730	AWM73_RS00930	903	300	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	203807	204988	-					iadA	35767303	AWM73_RS00935	1182		old_locus_tag=AWM73_00935
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	203807	204988	-	WP_060777658.1	WP_060777658.1		beta-aspartyl-peptidase	iadA	35767303	AWM73_RS00935	1182	393	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	205003	206730	-					yfcC	35767834	AWM73_RS00940	1728		old_locus_tag=AWM73_00940
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	205003	206730	-	WP_060777659.1	WP_060777659.1		putative basic amino acid antiporter YfcC	yfcC	35767834	AWM73_RS00940	1728	575	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	206892	208298	+						35767074	AWM73_RS00945	1407		old_locus_tag=AWM73_00945
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	206892	208298	+	WP_060777660.1	WP_060777660.1		aldehyde dehydrogenase family protein		35767074	AWM73_RS00945	1407	468	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	208690	210177	+						35766790	AWM73_RS00950	1488		old_locus_tag=AWM73_00950
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	208690	210177	+	WP_060777661.1	WP_060777661.1		ABC transporter substrate-binding protein/permease		35766790	AWM73_RS00950	1488	495	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	210229	211647	+					argH	35766796	AWM73_RS00955	1419		old_locus_tag=AWM73_00955
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	210229	211647	+	WP_060777662.1	WP_060777662.1		argininosuccinate lyase	argH	35766796	AWM73_RS00955	1419	472	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	211638	213155	+						35766786	AWM73_RS00960	1518		old_locus_tag=AWM73_00960
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	211638	213155	+	WP_060777663.1	WP_060777663.1		ABC transporter substrate-binding protein/permease		35766786	AWM73_RS00960	1518	505	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	213244	214200	-						35766773	AWM73_RS00965	957		old_locus_tag=AWM73_00965
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	213244	214200	-	WP_060777664.1	WP_060777664.1		hypothetical protein		35766773	AWM73_RS00965	957	318	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	214193	214912	-					nagB	35766769	AWM73_RS00970	720		old_locus_tag=AWM73_00970
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	214193	214912	-	WP_060777665.1	WP_060777665.1		glucosamine-6-phosphate deaminase	nagB	35766769	AWM73_RS00970	720	239	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	215210	217018	+						35766768	AWM73_RS00975	1809		old_locus_tag=AWM73_00975
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	215210	217018	+	WP_060777666.1	WP_060777666.1		PTS mannitol transporter subunit IICBA		35766768	AWM73_RS00975	1809	602	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	217132	219258	+						35766774	AWM73_RS00980	2127		old_locus_tag=AWM73_00980
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	217132	219258	+	WP_060777667.1	WP_060777667.1		transcription antiterminator		35766774	AWM73_RS00980	2127	708	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	219309	219752	+						35767835	AWM73_RS00985	444		old_locus_tag=AWM73_00985
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	219309	219752	+	WP_013669286.1	WP_013669286.1		PTS sugar transporter subunit IIA		35767835	AWM73_RS00985	444	147	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	219752	220897	+						35767614	AWM73_RS00990	1146		old_locus_tag=AWM73_00990
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	219752	220897	+	WP_060777668.1	WP_060777668.1		mannitol-1-phosphate 5-dehydrogenase		35767614	AWM73_RS00990	1146	381	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	220986	221510	-						35767465	AWM73_RS00995	525		old_locus_tag=AWM73_00995
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	220986	221510	-	WP_060777669.1	WP_060777669.1		acyl-CoA thioesterase		35767465	AWM73_RS00995	525	174	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	221545	222540	-						35768472	AWM73_RS01000	996		old_locus_tag=AWM73_01000
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	221545	222540	-	WP_060777670.1	WP_060777670.1		substrate-binding domain-containing protein		35768472	AWM73_RS01000	996	331	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	223139	224593	+					proS	35767539	AWM73_RS01005	1455		old_locus_tag=AWM73_01005
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	223139	224593	+	WP_060777671.1	WP_060777671.1		proline--tRNA ligase	proS	35767539	AWM73_RS01005	1455	484	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	224883	227165	+						35767802	AWM73_RS01010	2283		old_locus_tag=AWM73_01010
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	224883	227165	+	WP_060777672.1	WP_060777672.1		glycogen/starch/alpha-glucan phosphorylase		35767802	AWM73_RS01010	2283	760	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	227317	228069	-					pnuC	35768099	AWM73_RS01015	753		old_locus_tag=AWM73_01015
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	227317	228069	-	WP_060777673.1	WP_060777673.1		nicotinamide riboside transporter PnuC	pnuC	35768099	AWM73_RS01015	753	250	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	228086	228715	-						35766903	AWM73_RS01020	630		old_locus_tag=AWM73_01020
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	228086	228715	-	WP_060777674.1	WP_060777674.1		deoxynucleoside kinase		35766903	AWM73_RS01020	630	209	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	229177	229803	+					eda	35768405	AWM73_RS01025	627		old_locus_tag=AWM73_01025
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	229177	229803	+	WP_060777675.1	WP_060777675.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase	eda	35768405	AWM73_RS01025	627	208	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	229931	230578	-						35766973	AWM73_RS01030	648		old_locus_tag=AWM73_01030
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	229931	230578	-	WP_060777676.1	WP_060777676.1		YigZ family protein		35766973	AWM73_RS01030	648	215	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	230736	232082	+						35767782	AWM73_RS01035	1347		old_locus_tag=AWM73_01035
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	230736	232082	+	WP_060777677.1	WP_060777677.1		DEAD/DEAH box helicase		35767782	AWM73_RS01035	1347	448	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	232075	232752	+						35766837	AWM73_RS01040	678		old_locus_tag=AWM73_01040
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	232075	232752	+	WP_060777678.1	WP_060777678.1		double zinc ribbon domain-containing protein		35766837	AWM73_RS01040	678	225	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	232871	233440	+					raiA	35767124	AWM73_RS01045	570		old_locus_tag=AWM73_01045
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	232871	233440	+	WP_013668810.1	WP_013668810.1		ribosome-associated translation inhibitor RaiA	raiA	35767124	AWM73_RS01045	570	189	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	233714	236086	+					secA	35767713	AWM73_RS01050	2373		old_locus_tag=AWM73_01050
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	233714	236086	+	WP_060777679.1	WP_060777679.1		preprotein translocase subunit SecA	secA	35767713	AWM73_RS01050	2373	790	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	236595	237705	+					prfB	35767753	AWM73_RS01055	1111		old_locus_tag=AWM73_01055
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	236595	237705	+	WP_111818067.1	WP_111818067.1		peptide chain release factor 2	prfB	35767753	AWM73_RS01055	1110	369	ribosomal_slippage
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	237790	238533	+						35768149	AWM73_RS01060	744		old_locus_tag=AWM73_01060
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	237790	238533	+	WP_060777681.1	WP_060777681.1		response regulator transcription factor		35768149	AWM73_RS01060	744	247	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	238530	240374	+						35767956	AWM73_RS01065	1845		old_locus_tag=AWM73_01065
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	238530	240374	+	WP_060777682.1	WP_060777682.1		ATP-binding protein		35767956	AWM73_RS01065	1845	614	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	240688	241575	+						35767224	AWM73_RS01070	888		old_locus_tag=AWM73_01070
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	240688	241575	+	WP_060777683.1	WP_060777683.1		extracellular solute-binding protein		35767224	AWM73_RS01070	888	295	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	241683	242555	+					pstC	35767061	AWM73_RS01075	873		old_locus_tag=AWM73_01075
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	241683	242555	+	WP_060777684.1	WP_060777684.1		phosphate ABC transporter permease subunit PstC	pstC	35767061	AWM73_RS01075	873	290	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	242555	243376	+					pstA	35767896	AWM73_RS01080	822		old_locus_tag=AWM73_01080
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	242555	243376	+	WP_060777685.1	WP_060777685.1		phosphate ABC transporter permease PstA	pstA	35767896	AWM73_RS01080	822	273	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	243414	244181	+					pstB	35766818	AWM73_RS01085	768		old_locus_tag=AWM73_01085
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	243414	244181	+	WP_216403018.1	WP_216403018.1		phosphate ABC transporter ATP-binding protein PstB	pstB	35766818	AWM73_RS01085	768	255	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	244383	244688	+						35766960	AWM73_RS01090	306		old_locus_tag=AWM73_01090
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	244383	244688	+	WP_060777686.1	WP_060777686.1		DUF4298 domain-containing protein		35766960	AWM73_RS01090	306	101	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	244706	246082	+						35767557	AWM73_RS01095	1377		old_locus_tag=AWM73_01095
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	244706	246082	+	WP_060777687.1	WP_060777687.1		potassium transporter		35767557	AWM73_RS01095	1377	458	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	246123	246797	+						35768376	AWM73_RS01100	675		old_locus_tag=AWM73_01100
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	246123	246797	+	WP_060777688.1	WP_060777688.1		TrkA family potassium uptake protein		35768376	AWM73_RS01100	675	224	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	246833	248335	-						35766797	AWM73_RS01105	1503		old_locus_tag=AWM73_01105
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	246833	248335	-	WP_060777689.1	WP_060777689.1		DUF1846 domain-containing protein		35766797	AWM73_RS01105	1503	500	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	248582	250417	-					uidA	35767642	AWM73_RS01110	1836		old_locus_tag=AWM73_01110
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	248582	250417	-	WP_060777690.1	WP_060777690.1		beta-glucuronidase	uidA	35767642	AWM73_RS01110	1836	611	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	250670	251578	+						35767849	AWM73_RS01115	909		old_locus_tag=AWM73_01115
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	250670	251578	+	WP_060779039.1	WP_060779039.1		zinc ABC transporter substrate-binding protein		35767849	AWM73_RS01115	909	302	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	251596	255762	+						35768343	AWM73_RS01120	4167		old_locus_tag=AWM73_01120
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	251596	255762	+	WP_060777691.1	WP_060777691.1		pneumococcal-type histidine triad protein		35768343	AWM73_RS01120	4167	1388	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	255984	256997	+						35767733	AWM73_RS01125	1014		old_locus_tag=AWM73_01125
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	255984	256997	+	WP_060777692.1	WP_060777692.1		lipoate--protein ligase		35767733	AWM73_RS01125	1014	337	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	257270	258190	+						35767720	AWM73_RS01130	921		old_locus_tag=AWM73_01130
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	257270	258190	+	WP_060777693.1	WP_060777693.1		ABC transporter ATP-binding protein		35767720	AWM73_RS01130	921	306	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	258194	258973	+						35768488	AWM73_RS01135	780		old_locus_tag=AWM73_01135
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	258194	258973	+	WP_060777694.1	WP_060777694.1		ABC transporter permease		35768488	AWM73_RS01135	780	259	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	259053	259949	-						35767873	AWM73_RS01140	897		old_locus_tag=AWM73_01140
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	259053	259949	-	WP_060777695.1	WP_060777695.1		HAMP domain-containing histidine kinase		35767873	AWM73_RS01140	897	298	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	259946	260638	-						35766951	AWM73_RS01145	693		old_locus_tag=AWM73_01145
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	259946	260638	-	WP_060777696.1	WP_060777696.1		response regulator transcription factor		35766951	AWM73_RS01145	693	230	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	260751	261050	+						35768382	AWM73_RS01150	300		old_locus_tag=AWM73_01150
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	260751	261050	+	WP_060777697.1	WP_060777697.1		DUF2316 family protein		35768382	AWM73_RS01150	300	99	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	261139	262104	-						35767805	AWM73_RS01155	966		old_locus_tag=AWM73_01155
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	261139	262104	-	WP_060777698.1	WP_060777698.1		glutathione S-transferase family protein		35767805	AWM73_RS01155	966	321	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	262300	263499	+						35767288	AWM73_RS01160	1200		old_locus_tag=AWM73_01160
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	262300	263499	+	WP_060777699.1	WP_060777699.1		coenzyme F420-0:L-glutamate ligase		35767288	AWM73_RS01160	1200	399	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	263544	264779	-						35768386	AWM73_RS01165	1236		old_locus_tag=AWM73_01165
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	263544	264779	-	WP_060777700.1	WP_060777700.1		helix-turn-helix domain-containing protein		35768386	AWM73_RS01165	1236	411	
gene	pseudogene	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	264964	266171	+					larC	70079350	AWM73_RS09120	1208		pseudo
CDS	without_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	264964	266171	+				nickel pincer cofactor biosynthesis protein LarC	larC	70079350	AWM73_RS09120	1208		pseudo
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	266185	266979	+					larE	35767093	AWM73_RS01180	795		old_locus_tag=AWM73_01180
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	266185	266979	+	WP_060777703.1	WP_060777703.1		ATP-dependent sacrificial sulfur transferase LarE	larE	35767093	AWM73_RS01180	795	264	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	267031	267711	+					larB	35767865	AWM73_RS01185	681		old_locus_tag=AWM73_01185
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	267031	267711	+	WP_060777704.1	WP_060777704.1		nickel pincer cofactor biosynthesis protein LarB	larB	35767865	AWM73_RS01185	681	226	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	267799	268755	+						35768441	AWM73_RS01190	957		old_locus_tag=AWM73_01190
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	267799	268755	+	WP_076340200.1	WP_076340200.1		DMT family transporter		35768441	AWM73_RS01190	957	318	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	268827	270059	-						35768500	AWM73_RS01195	1233		old_locus_tag=AWM73_01195
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	268827	270059	-	WP_076340201.1	WP_076340201.1		helix-turn-helix domain-containing protein		35768500	AWM73_RS01195	1233	410	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	270333	271325	+					argF	35767227	AWM73_RS01200	993		old_locus_tag=AWM73_01200
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	270333	271325	+	WP_013669249.1	WP_013669249.1		ornithine carbamoyltransferase	argF	35767227	AWM73_RS01200	993	330	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	271707	273077	+						35767410	AWM73_RS01205	1371		old_locus_tag=AWM73_01205
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	271707	273077	+	WP_060777705.1	WP_060777705.1		amino acid carrier protein		35767410	AWM73_RS01205	1371	456	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	273294	275843	+						35767510	AWM73_RS01210	2550		old_locus_tag=AWM73_01210
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	273294	275843	+	WP_060777706.1	WP_060777706.1		AAA family ATPase		35767510	AWM73_RS01210	2550	849	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	275890	277071	+						35768354	AWM73_RS01215	1182		old_locus_tag=AWM73_01215
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	275890	277071	+	WP_060777707.1	WP_060777707.1		hypothetical protein		35768354	AWM73_RS01215	1182	393	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	277061	278152	+						35768542	AWM73_RS01220	1092		old_locus_tag=AWM73_01220
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	277061	278152	+	WP_060777708.1	WP_060777708.1		hypothetical protein		35768542	AWM73_RS01220	1092	363	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	278273	279199	+					arcC	35767423	AWM73_RS01225	927		old_locus_tag=AWM73_01225
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	278273	279199	+	WP_060777709.1	WP_060777709.1		carbamate kinase	arcC	35767423	AWM73_RS01225	927	308	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	279258	280112	-						35767161	AWM73_RS01230	855		old_locus_tag=AWM73_01230
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	279258	280112	-	WP_060777710.1	WP_060777710.1		methylenetetrahydrofolate reductase		35767161	AWM73_RS01230	855	284	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	280090	282369	-					metE	35768330	AWM73_RS01235	2280		old_locus_tag=AWM73_01235
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	280090	282369	-	WP_060777711.1	WP_060777711.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE	35768330	AWM73_RS01235	2280	759	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	282756	283532	+						35768552	AWM73_RS01240	777		old_locus_tag=AWM73_01240
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	282756	283532	+	WP_060777712.1	WP_060777712.1		hypothetical protein		35768552	AWM73_RS01240	777	258	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	283534	284130	+					cobU	35768217	AWM73_RS01245	597		old_locus_tag=AWM73_01245
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	283534	284130	+	WP_060777713.1	WP_060777713.1		bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	cobU	35768217	AWM73_RS01245	597	198	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	284127	284888	+					cobS	35768041	AWM73_RS01250	762		old_locus_tag=AWM73_01250
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	284127	284888	+	WP_060777714.1	WP_060777714.1		adenosylcobinamide-GDP ribazoletransferase	cobS	35768041	AWM73_RS01250	762	253	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	284888	285538	+						35768557	AWM73_RS01255	651		old_locus_tag=AWM73_01255
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	284888	285538	+	WP_060777715.1	WP_060777715.1		histidine phosphatase family protein		35768557	AWM73_RS01255	651	216	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	285514	286608	+						35767398	AWM73_RS01260	1095		old_locus_tag=AWM73_01260
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	285514	286608	+	WP_060777716.1	WP_060777716.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		35767398	AWM73_RS01260	1095	364	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	286635	287585	+					cbiB	35768352	AWM73_RS01265	951		old_locus_tag=AWM73_01265
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	286635	287585	+	WP_060777717.1	WP_060777717.1		adenosylcobinamide-phosphate synthase CbiB	cbiB	35768352	AWM73_RS01265	951	316	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	287660	288178	+						35768556	AWM73_RS01270	519		old_locus_tag=AWM73_01270
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	287660	288178	+	WP_060777718.1	WP_060777718.1		ECF transporter S component		35768556	AWM73_RS01270	519	172	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	288194	289834	+						35767975	AWM73_RS01275	1641		old_locus_tag=AWM73_01275
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	288194	289834	+	WP_060777719.1	WP_060777719.1		peptide ABC transporter substrate-binding protein		35767975	AWM73_RS01275	1641	546	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	290088	290558	+						35767574	AWM73_RS01280	471		old_locus_tag=AWM73_01280
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	290088	290558	+	WP_060777720.1	WP_060777720.1		flavodoxin domain-containing protein		35767574	AWM73_RS01280	471	156	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	290555	291943	+						35768199	AWM73_RS01285	1389		old_locus_tag=AWM73_01285
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	290555	291943	+	WP_060777721.1	WP_060777721.1		cobyrinate a,c-diamide synthase		35768199	AWM73_RS01285	1389	462	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	291946	292599	+						35767352	AWM73_RS01290	654		old_locus_tag=AWM73_01290
CDS	with_protein	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	291946	292599	+	WP_060777722.1	WP_060777722.1		cobalt-precorrin-8 methylmutase		35767352	AWM73_RS01290	654	217	
gene	protein_coding	GCF_001543175.1	Primary Assembly	chromosome		NZ_CP014161.1	292645	293772	+					cbiD	35766778	AWM73_RS01295	1128		old_locus_tag=AWM73_01295
